,ref,res100,cfe80,cfe85,cfe90,cfe95,cfe98,cfe99,cfe100
ci_average cost,94.30824011919569,80.59436370837322,70.06787058793722,73.15646273716875,76.71874330000776,81.16052030963282,84.97002973655368,86.81807713169617,91.69545920434618
ci_average_revenue,0.0,18.75472411413547,18.754200206758437,18.75415045552295,18.754154294066346,18.75228819136627,18.75186337225061,18.75189114585654,18.75145284929213
ci_cap_H2_Electrolysis,0.0,0.0,0.03275512736076763,0.021474726670257197,0.00471608525268728,0.009007637454228508,0.007231011659264698,0.003718767061439088,3.6073356701138004
ci_cap_H2_Fuel_Cell,0.0,0.0,0.010410376190592516,0.007245489460380358,0.001700717462925378,0.0035524901258325954,0.0035756962304420324,0.0023645234989170412,27.47604930649144
ci_cap_adv_geothermal,0.0,0.0,0.0011673043741942503,0.0013785337450893656,0.0005024991045885676,0.0013101434683691223,0.001286659521705935,0.0007427259352810504,0.0015706703202089999
ci_cap_allam_ccs,0.0,0.0,51.0946574829873,122.8282095101545,202.74379675219586,293.96816035931494,367.68419394978315,399.7939066343227,487.364860071022
ci_cap_battery_charger,0.0,0.0,17.38935694826822,31.5695244533405,47.28446797364693,68.80800182763221,74.59165132771648,81.98571133191919,34.44725040002502
ci_cap_battery_discharger,0.0,0.0,17.747936252309888,32.220507588661825,48.2595029716869,70.22686541650732,76.12977734928137,83.67630744759032,35.15757402563903
ci_cap_onwind,0.0,2019.5459854736355,1091.856117004383,1102.433265504291,1116.92569810117,1131.0779343597603,1143.9604605618874,1150.4795146135268,1187.5933905776956
ci_cap_solar,0.0,1173.444305159694,906.3491183256674,886.3061481382994,846.9192964500716,819.9829933472213,784.7473036525674,774.2383412163448,508.35965633153455
ci_capital_cost_adv_geothermal,0.0,0.0,940.6886131910297,1110.910766354549,404.9459560634637,1055.797501994408,1036.872633976078,598.5361191872618,1265.7467220728868
ci_capital_cost_allam_ccs,0.0,0.0,13050519.428052027,31372593.799241114,51784511.11669665,75084898.83262943,93913335.61883675,102114749.42336768,124481988.68980588
ci_capital_cost_battery_inverter,0.0,0.0,552824.5448529858,1003625.840740547,1503219.1566319072,2187473.200174456,2371341.0345046786,2606405.382691867,1095111.5432550344
ci_capital_cost_battery_storage,0.0,0.0,1746901.2197030606,3171483.091127625,4750267.727734707,7334446.496638092,9860173.459393397,11674790.556795605,7179441.658809196
ci_capital_cost_grid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_capital_cost_hydrogen_electrolysis,0.0,0.0,2766.7462643275835,1813.9181428906402,398.35629736403956,760.8533162583279,610.7860389375982,314.11524558639167,304702.9058851169
ci_capital_cost_hydrogen_fuel_cell,0.0,0.0,2403.266608798325,1672.643002110497,392.6157340348843,820.1030146455553,825.4602135889075,545.8573510341971,6342928.500476115
ci_capital_cost_hydrogen_storage,0.0,0.0,1003.5642299233381,713.291757893534,177.81945429893543,378.4772149678057,313.18255401336904,182.05620629853843,339635.4447246808
ci_capital_cost_onwind,0.0,231805574.58290437,125324373.09403567,126538429.12598827,128201885.51142712,129826293.80970421,131304963.47597727,132053227.23478585,136313196.25988093
ci_capital_cost_solar,0.0,64892876.17100092,50122192.28862266,49013792.02049836,46835651.92630624,45346042.087925434,43397466.22616452,42816308.0109336,28112898.14403709
ci_clean_excess_total,0.0,963599.6228148781,963598.6744897289,963598.7599367913,963599.5720833803,963598.7066425306,963599.0427116002,963599.4511466154,963599.9950069641
ci_clean_total,0.0,4818000.00000879,4469362.955709865,4829686.684856888,5175946.663220117,5494757.226696776,5672472.017045323,5727872.650805088,5781599.994976684
