,ref,res100,cfe80,cfe85,cfe90,cfe95,cfe98,cfe99,cfe100
ci_average cost,108.5680021848865,74.37795745179203,69.30678515883834,69.30650234973933,69.30669683726457,77.80365357672477,95.71889101916614,113.37605467840861,174.11480370045652
ci_average_revenue,0.0,23.002424610957107,21.516930971131725,21.516795174954105,21.51689052847307,22.78580694822089,23.266798021829164,23.536853805395996,24.25027833813052
ci_cap_battery_charger,0.0,0.0,0.01259845789357702,0.008235670257756796,0.010947897221455002,158.1051744391461,264.89635635680315,228.1510671950862,261.37266493240554
ci_cap_battery_discharger,0.0,0.0,0.012858245893611548,0.008405494876236274,0.011173649638756437,161.36540100096968,270.35868319201467,232.85568342296375,266.7623310693303
ci_cap_onwind,0.0,703.8514202216232,526.1024993681775,526.092337665344,526.0993201323869,580.1389030382993,725.9233325108275,883.7322066829537,1425.6558954111385
ci_cap_solar,0.0,359.8422655369335,237.63065664857012,237.62624196659183,237.62908967091724,522.9069304762302,707.451541913644,657.4736432287614,565.2144483713562
ci_capital_cost_battery_inverter,0.0,0.0,400.51721127961724,261.81995546747845,348.0442845904584,5026317.037383452,8421312.419534175,7253143.992331893,8309290.847161483
ci_capital_cost_battery_storage,0.0,0.0,667.1315943855052,439.18968282619164,572.7357297975852,17872653.84602066,43357342.59014622,71118242.93981801,138417504.33300376
ci_capital_cost_grid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_capital_cost_hydrogen_electrolysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_capital_cost_hydrogen_fuel_cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_capital_cost_hydrogen_storage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_capital_cost_onwind,0.0,80788793.1540228,60386588.38805359,60385422.01730441,60386223.4720851,66588942.625710964,83322230.04882197,101435695.65687138,163638256.50435936
ci_capital_cost_solar,0.0,19899708.47010314,13141260.056846682,13141015.91964333,13141173.401104826,28917379.83570874,39122917.98129956,36359080.29732567,31257036.270870518
ci_clean_excess_total,0.0,392447.54719667323,392446.49764158146,392446.93472019536,392446.5839725074,392447.0558259848,392447.5233706533,392447.5290105083,392447.9343100649
ci_clean_total,0.0,1962240.0000011085,1808381.3308427671,1808370.3423300236,1808377.606475631,2055980.1046776436,2239411.927546612,2302146.8686091295,2354687.9325176273
ci_clean_used_grid_total,1592158.3438529926,249218.8089865882,365050.0548788711,364912.88496034197,364818.37619400385,200595.85903335898,76031.227101991,32918.68709351226,0.013736409680950565
ci_clean_used_local_total,0.0,1569792.4528044355,1415934.8332011858,1415923.4076098285,1415931.0225031239,1663533.048851659,1846964.4041759593,1909699.3395986217,1962239.9982075621
ci_clean_used_total,1592158.3438529926,1819011.2617910237,1780984.8880800568,1780836.2925701705,1780749.3986971276,1864128.907885018,1922995.6312779502,1942618.0266921339,1962240.0119439717
ci_cost_battery_inverter,0.0,0.0,400.51721127961724,261.81995546747845,348.0442845904584,5026317.037383452,8421312.419534175,7253143.992331893,8309290.847161483
ci_cost_battery_storage,0.0,0.0,667.1315943855052,439.18968282619164,572.7357297975852,17872653.84602066,43357342.59014622,71118242.93981801,138417504.33300376
ci_cost_grid,213036476.60727164,45231169.02001155,62441640.538256615,62442861.44217485,62442065.36476503,34235601.64889172,13569144.73113294,6273208.503453041,1.2234278061859032
ci_cost_hydrogen_electrolysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_cost_hydrogen_fuel_cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_cost_hydrogen_storage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_cost_onwind,0.0,80813123.7122234,60410305.32941102,60409143.21469784,60409941.44922997,66612488.198114716,83345966.89643492,101461077.75980392,163665808.7554341
ci_cost_solar,0.0,19903110.49796942,13143532.593605623,13143285.504241535,13143445.207944635,28922380.463981863,39129670.076200284,36365356.33675362,31262427.25415658
ci_demand_total,1962239.9999999998,1962239.9999999998,1962239.9999999998,1962239.9999999998,1962239.9999999998,1962239.9999999998,1962239.9999999998,1962239.9999999998,1962239.9999999998
ci_emission_rate_local,0.32283533908672624,0.09972185431454941,0.12940490755491343,0.12920253369273738,0.12977840308540195,0.07026794515181227,0.030495021286221766,0.01435193664165032,1.6844834058557415e-10
ci_emission_rate_myopic,0.15565919746594198,0.03999242991479724,0.05318404135215352,0.0531836867217596,0.053183803182835346,0.02919493661720156,0.01200388855828857,0.00579035865196779,3.2045604436296837e-10
ci_emission_rate_true,0.22823138890365563,0.07397869665246574,0.09588872845077744,0.09586444386069706,0.09606636087778335,0.05261728680095667,0.022647831489897356,0.01097117556427854,1.586987005056832e-10
ci_emissions,447844.7605623091,145163.95771933434,188156.6985152535,188109.04632121415,188505.25596882156,103247.74485230919,44440.48086273617,21528.079539249917,0.0003114049380802717
ci_fraction_clean,0.0,1.000000000000565,0.9215902900984423,0.9215846901143713,0.9215883920802915,1.0477719874621065,1.141252816957463,1.1732239015661334,1.1999999656095215
ci_fraction_clean_excess,0.0,0.19999976924161839,0.19999923436561354,0.19999945711034095,0.19999927836172304,0.19999951882847403,0.19999975709936263,0.1999997599735549,0.19999996652298646
ci_fraction_clean_used,0.8113983732127532,0.9270075331208333,0.9076284695450388,0.9075527420550854,0.9075084590555323,0.9500004626778673,0.9800002197885836,0.9900002174515523,1.0000000060869068
ci_fraction_clean_used_grid,0.8113983732127532,0.12700730236188654,0.1860374138122101,0.1859675090510549,0.18591934533696383,0.10222799404423465,0.03874715993048302,0.01677607585897355,7.000371861215023e-09
ci_fraction_clean_used_local,0.0,0.8000002307589468,0.7215910557328288,0.7215852330040304,0.7215891137185686,0.8477724686336326,0.9412530598581007,0.9732241415925789,0.9999999990865349
ci_generation_battery_discharger,-0.0,-0.0,42.45323551008198,30.64933231484169,37.29201084303641,330902.0579175912,438098.8314513335,422335.58124153595,509452.5630911343
ci_generation_onwind,0.0,1622037.2133733528,1581129.4238288454,1581413.159561451,1581198.476324447,1569704.826916592,1582456.5075298608,1692140.195502553,1836816.7383145983
ci_generation_solar,0.0,340202.78662775573,227253.6758940311,226958.45982055477,227180.68398080423,500062.8273122884,675209.4900728185,627603.9427949087,539098.3286058933
ci_marginal_cost_grid,213036476.60727164,45231169.02001155,62441640.538256615,62442861.44217485,62442065.36476503,34235601.64889172,13569144.73113294,6273208.503453041,1.2234278061859032
ci_marginal_cost_onwind,0.0,24330.5582006003,23716.941357432686,23721.197393421775,23717.977144866712,23545.572403748887,23736.84761294792,25382.102932538302,27552.251074718984
ci_marginal_cost_solar,0.0,3402.0278662775568,2272.536758940311,2269.5845982055475,2271.806839808042,5000.628273122883,6752.094900728183,6276.039427949086,5390.983286058932
ci_revenue_grid,0.0,45136277.66860447,42221382.62879351,42221116.164101936,42221303.27059099,44711221.826076955,45655041.75035405,46184956.01110023,47584866.16621323
ci_total_cost,213036476.60727164,145947403.23020437,135996546.11007893,135995991.1707525,135996372.801954,152669441.19439238,187823436.71344852,222471029.5321605,341655032.41318375
co2_price,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0
emissions,512765499.4774557,511146438.02544415,511353913.2572928,511354050.8662284,511353915.8376332,511040618.6499286,510878773.6319551,510822076.19652104,510733148.2908456
emissions_zone,5.389010416405119,5.29500928015548,5.301965435831484,5.293626357309867,5.317297675759056,5.275233583178815,5.278794882795653,5.273633798663961,5.278307464753749
objective,142038844556.2737,141926970996.30963,141919946471.4685,141919906090.03635,141919947060.81717,141934103776.4229,141968274589.76376,142002424262.99332,142120161374.60516
