,ref,res100,cfe80,cfe85,cfe90,cfe95,cfe98,cfe99,cfe100
ci_average cost,83.34064998134492,81.50626390250054,75.57506143374778,76.53654678963454,78.71602560373165,85.57965700027967,103.0804130124281,125.89358566259783,214.22762595515258
ci_average_revenue,0.0,13.057966474942418,10.576278888272126,10.939386535628927,11.432345321364103,14.651702120833832,20.605187464298073,21.87440594905578,21.876237687084824
ci_cap_battery_charger,0.0,0.0,0.20057529602735383,155.46197161616288,402.18196019415,639.6112804093586,1085.6925104801537,1345.27181412401,538.8877908069674
ci_cap_battery_discharger,0.0,0.0,0.20471128278473666,158.66769369967102,410.4752011583534,652.8004609218232,1108.080162074711,1373.0121516356567,549.9999906174014
ci_cap_onwind,0.0,1765.5408084324226,899.1167455230936,995.6617280085799,1016.3417351246438,995.1300724092072,1554.0681218755287,1877.194915513213,2979.318232756065
ci_cap_solar,0.0,1954.8558116509612,2275.970359398924,2530.6737651052126,2922.5918522099314,3718.1933538437693,3378.9937487810716,4488.1682227047295,5027.89624201195
ci_capital_cost_battery_inverter,0.0,0.0,4774.768434906279,3700829.2127855993,9574088.966379356,15226180.954468591,25845308.129809886,32024688.591622133,12828421.368255539
ci_capital_cost_battery_storage,0.0,0.0,14322.834620847207,11366651.764138665,31998733.60619422,61346549.83044927,119063569.00592759,144756120.2391398,452056874.82454824
ci_capital_cost_grid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_capital_cost_hydrogen_electrolysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_capital_cost_hydrogen_fuel_cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_capital_cost_hydrogen_storage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_capital_cost_onwind,0.0,193127508.07347205,98351834.01066741,108912616.17744939,111174743.57897525,108854459.87736855,169995109.8953766,205341034.58256888,325899182.44988716
ci_capital_cost_solar,0.0,93815375.29477209,109225965.49279997,121449422.30878459,140257941.18132806,178439608.09303048,162161098.9267098,215391428.71284792,241293485.72729728
ci_clean_excess_total,0.0,963596.1087650878,963578.841934333,963574.8612002821,963582.930636917,963594.5571175275,963594.9179135635,963597.5254426268,963598.9858766802
ci_clean_total,0.0,4818000.000034873,4287162.542508159,4616983.431901215,4952490.646663024,5279050.336721911,5595038.379693076,5699541.772831261,5781595.354688315
ci_clean_used_grid_total,3254836.5321464036,258374.0448543628,594479.8961167117,441917.5951878346,347311.1401415933,261649.52378313756,90201.44919484656,33878.02536001507,4.491253394059408
ci_clean_used_local_total,0.0,3854403.891269786,3323583.700573826,3653408.570700933,3988907.7160261073,4315455.779604383,4631443.461779512,4735944.247388635,4817996.368811634
ci_clean_used_total,3254836.5321464036,4112777.936124149,3918063.596690538,4095326.1658887677,4336218.8561677,4577105.303387521,4721644.910974359,4769822.27274865,4818000.860065028
ci_cost_battery_inverter,0.0,0.0,4774.768434906279,3700829.2127855993,9574088.966379356,15226180.954468591,25845308.129809886,32024688.591622133,12828421.368255539
ci_cost_battery_storage,0.0,0.0,14322.834620847207,11366651.764138665,31998733.60619422,61346549.83044927,119063569.00592759,144756120.2391398,452056874.82454824
ci_cost_grid,401535251.6101198,105690328.47344875,156469426.55832517,123265212.75473069,86186268.2712824,48391987.91386078,19506291.789927162,8974244.049840089,76.99174686812083
ci_cost_hydrogen_electrolysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_cost_hydrogen_fuel_cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_cost_hydrogen_storage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_cost_onwind,0.0,193174870.99513516,98386185.40285625,108948733.97470436,111211246.59087124,108886484.04088639,170035323.43588087,205370964.9684524,325935896.56682855
ci_cost_solar,0.0,93831980.0136637,109245936.42355962,121471654.72609997,140283473.92405185,178471584.68768233,162190937.53233302,215429277.87334198,241327432.10054597
ci_demand_total,4818000.0,4818000.0,4818000.0,4818000.0,4818000.0,4818000.0,4818000.0,4818000.0,4818000.0
ci_emission_rate_local,0.13119603739653413,0.05933034169309792,0.07662269829289559,0.06091396209934824,0.04235536591234772,0.02193232221295031,0.010333383942248846,0.005523271588165177,2.998417284076349e-13
ci_emission_rate_myopic,0.09164776288310991,0.02455236736899528,0.037197207729958326,0.02954243417612931,0.021181777952594977,0.012935757113479251,0.004320810119987725,0.0018946064241915687,6.125410934956972e-08
ci_emission_rate_true,0.12158909514185604,0.05264601434781655,0.06895419795801383,0.05554255991109552,0.03851039752919294,0.02008997218592423,0.008437596257596517,0.00409811506961056,1.3347409664349907e-10
ci_emissions,585816.2603934624,253648.4971277802,332221.32576171064,267604.05365165824,185543.0952956516,96793.48599178293,40652.338769100024,19744.71840538367,0.0006430781976283784
