,ref,res100,cfe80,cfe85,cfe90,cfe95,cfe98,cfe99,cfe100
ci_average cost,132.23067691293505,81.03488455447254,80.5624017599176,80.56244574279144,80.56247185787663,80.56249581204561,84.00624271236265,100.84224696559733,147.95556392361942
ci_average_revenue,0.0,25.598332116481487,30.18971789042868,30.18974654310679,30.18966173086702,30.189692336666557,32.90265453539798,41.07611104555218,32.12959392083942
ci_cap_battery_charger,0.0,0.0,555.0652757624448,555.0671334670408,555.0670916041147,555.0672917020152,684.1094866880767,1073.0518294995563,288.9145236714486
ci_cap_battery_discharger,0.0,0.0,566.5110653262973,566.512961337912,566.5129186117464,566.5131228357894,698.2162477577748,1095.1788224278894,294.8721199835972
ci_cap_onwind,0.0,700.1820913192944,481.88954482789325,481.8893310848237,481.88924856787173,481.8893482073117,526.8103930521553,652.193375230474,1420.439051368335
ci_cap_solar,0.0,367.3570493263685,671.2244375047163,671.2256651829017,671.2255597352843,671.2257522467621,724.4014555882204,743.9139958392683,565.0757837049704
ci_capital_cost_battery_inverter,0.0,0.0,13213532.326840641,13213576.550179416,13213575.553617118,13213580.317020975,16285477.06399843,25544392.086123,6877716.126238617
ci_capital_cost_battery_storage,0.0,0.0,21136029.737366628,21136081.4527672,21136074.548572425,21136076.23057382,26049806.182788387,49777624.594361834,100917289.47217102
ci_capital_cost_grid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_capital_cost_hydrogen_electrolysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_capital_cost_hydrogen_fuel_cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_capital_cost_hydrogen_storage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_capital_cost_onwind,0.0,76590935.6772273,52712532.33840666,52712508.957657725,52712499.93136208,52712510.83063818,57626296.68566131,71341585.95412008,155377804.38197845
ci_capital_cost_solar,0.0,17629811.49010025,32212694.223388962,32212753.1408237,32212748.080293022,32212757.31910053,34764709.50698553,35701134.728577904,27118520.1498302
ci_clean_excess_total,0.0,392446.7952058393,392446.67440570384,392446.6819131541,392446.68746773584,392446.62175594113,392446.3399010724,392447.4581345887,392447.75060981745
ci_clean_total,0.0,1962240.0000152802,2088872.8712728168,2088872.8863190943,2088872.850661596,2088872.830734904,2152583.1395584894,2259219.865229578,2354687.747482958
ci_clean_used_grid_total,1764272.6313818283,299447.0727001,205590.8134753709,205567.48802492997,205523.92391446774,205558.55203168828,162860.001239206,75845.66937152954,0.19409710892365123
ci_clean_used_local_total,0.0,1569793.2048094412,1696426.196867113,1696426.2044059406,1696426.1631938606,1696426.2089789629,1760136.7996574175,1866772.40709499,1962239.9968731406
ci_clean_used_total,1764272.6313818283,1869240.2775095413,1902017.0103424839,1901993.6924308706,1901950.0871083282,1901984.761010651,1922996.8008966234,1942618.0764665194,1962240.1909702495
ci_cost_battery_inverter,0.0,0.0,13213532.326840641,13213576.550179416,13213575.553617118,13213580.317020975,16285477.06399843,25544392.086123,6877716.126238617
ci_cost_battery_storage,0.0,0.0,21136029.737366628,21136081.4527672,21136074.548572425,21136076.23057382,26049806.182788387,49777624.594361834,100917289.47217102
ci_cost_grid,259468323.46563762,64761447.187568955,38779579.69417609,38779535.01107348,38779609.23254644,38779634.208067074,30084946.721443962,15481236.078357043,19.6118508370094
ci_cost_hydrogen_electrolysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_cost_hydrogen_fuel_cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_cost_hydrogen_storage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_cost_onwind,0.0,76615161.01704188,52734509.87613865,52734484.59037925,52734474.63613778,52734479.97174193,57648544.19487689,71365191.77198207,155405399.6999471
ci_cost_solar,0.0,17633283.663557347,32219115.594858695,32219175.92993571,32219170.807526063,32219181.054824535,34771635.536798805,35708246.15494974,27123900.843275353
ci_demand_total,1962239.9999999998,1962239.9999999998,1962239.9999999998,1962239.9999999998,1962239.9999999998,1962239.9999999998,1962239.9999999998,1962239.9999999998,1962239.9999999998
ci_emission_rate_local,0.06104795099548068,0.01630740192650854,0.010567753360413483,0.010577028518989017,0.010576228039154182,0.010568794203324666,0.0071091304204805444,0.0030813620737063087,2.1610666249093634e-09
ci_emission_rate_myopic,0.09144888745076274,0.0252362738600273,0.017098741887965965,0.017103604750060418,0.01710775823528576,0.017105798767130975,0.011786834960478871,0.005833439330200564,4.495304690809302e-09
ci_emission_rate_true,0.07095529869132396,0.02714002636063921,0.017186653742755326,0.017196736527879803,0.01720097755025003,0.01719574018350807,0.011830657339585668,0.005746153342547637,1.1047689875311169e-09
ci_emissions,139231.3253040635,53255.24532590068,33724.339440184194,33744.12428446686,33752.44618820261,33742.16921768687,23214.589058028578,11275.331934880673,0.002167821898093058
ci_fraction_clean,0.0,1.0000000000077873,1.0645348536737693,1.064534861341678,1.064534843169845,1.064534833014771,1.097002986157906,1.1513473709788704,1.1999998713118467
ci_fraction_clean_excess,0.0,0.19999938601080366,0.19999932444843846,0.1999993282743977,0.19999933110513285,0.19999929761697915,0.19999915397763393,0.19999972385365133,0.19999987290536198
ci_fraction_clean_used,0.8991115415962515,0.9526053273348527,0.9693090602283534,0.969297176915602,0.969274954698879,0.9692926252704314,0.9800008158515898,0.9900002428176572,1.000000097322575
