,ref,res100,cfe80,cfe85,cfe90,cfe95,cfe98,cfe99,cfe100
ci_average cost,94.3082027613075,80.59333955265829,70.44966162856849,74.79788488243457,80.70418383168709,89.01812392311926,96.46069064771416,100.5074666001331,111.46035112623596
ci_average_revenue,0.0,18.7545904069853,18.75472979455934,18.754711865562978,18.754715394628597,18.754712929038796,18.754695781196798,18.760161805502648,18.761927784884247
ci_cap_H2_Electrolysis,0.0,0.0,28.476495159761615,73.67042090391669,121.73059576840095,213.6130058387021,277.53873393289365,314.43918689305656,382.172548116564
ci_cap_H2_Fuel_Cell,0.0,0.0,9.667746701546967,27.913627978356768,57.79871243493047,119.01580825295943,216.25901206394244,251.5543400073404,417.07516625320835
ci_cap_battery_charger,0.0,0.0,106.88378408275557,224.7202103606964,325.5398737981146,402.8896564626183,399.5217090574645,419.25817222842284,367.71364989663743
ci_cap_battery_discharger,0.0,0.0,109.08779387010722,229.35408019699653,332.2527075004538,411.19749056193155,407.7600939965712,427.90353525470897,375.29613296710477
ci_cap_onwind,0.0,2019.5516655698104,1124.4868588208958,1186.5626922743445,1236.1478762501574,1327.277637424651,1473.5990742853687,1552.0557356536954,1725.264806720062
ci_cap_solar,0.0,1173.453169056346,1157.5624167844728,1466.1525092450772,1833.578188030057,2163.0614201730177,2181.6315740224873,2282.5081969566295,2188.073507424846
ci_capital_cost_battery_inverter,0.0,0.0,3397939.2949086963,7144073.721730761,10349228.732225416,12808253.44045306,12701183.121701086,13328624.452737732,11689974.030959392
ci_capital_cost_battery_storage,0.0,0.0,10766618.675558671,25747625.41495863,41745457.770054355,54580282.49853841,52649504.70209463,53143886.36876297,49034578.733973086
ci_capital_cost_grid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_capital_cost_hydrogen_electrolysis,0.0,0.0,2405340.5665819566,6222761.999438473,10282288.552478442,18043373.1612932,23443024.563988294,26559916.440336466,32281189.39010826
ci_capital_cost_hydrogen_fuel_cell,0.0,0.0,2231828.360933187,6443944.851044365,13343006.350906802,27475156.772139855,49924042.41977792,58072074.877011046,96283054.72007118
ci_capital_cost_hydrogen_storage,0.0,0.0,967345.080818697,2786287.7461486086,5899763.395931909,10923022.847566165,21520033.852326505,20794333.568497185,28603127.92194179
ci_capital_cost_onwind,0.0,231806226.55021137,129069763.35018735,136194891.64381945,141886330.28645906,152346298.41919863,169141224.10510233,178146560.7496532,198027676.8669937
ci_capital_cost_solar,0.0,64893366.35510706,64014588.71316147,81079990.59852703,101399070.90817565,119619888.45346558,120646840.2132818,126225438.33833143,121003086.84956694
ci_clean_excess_total,0.0,963596.816969086,963599.4448758931,963598.8129041861,963599.008393072,963598.9254376143,963599.4316251534,963599.5267905407,963599.9529668657
ci_clean_total,0.0,4818000.000089725,4443994.249768771,4778313.110056007,5103489.060703451,5430029.748201468,5625551.124168762,5697604.673372605,5781599.949424388
ci_clean_used_grid_total,2109727.6331418864,160853.00676557826,374005.73380527744,280586.8485286802,196310.88162509253,110670.18197031991,59688.81193358852,35815.2598367453,1.673124698374027e-05
ci_clean_used_local_total,0.0,3854403.183120639,3480394.804892878,3814714.2971518217,4139890.0523103783,4466430.822763854,4661951.692543608,4734005.146582064,4817999.996457523
ci_clean_used_total,2109727.6331418864,4015256.1898862175,3854400.5386981554,4095301.145680502,4336200.933935471,4577101.004734173,4721640.504477196,4769820.40641881,4817999.996474254
ci_cost_battery_inverter,0.0,0.0,3397939.2949086963,7144073.721730761,10349228.732225416,12808253.44045306,12701183.121701086,13328624.452737732,11689974.030959392
ci_cost_battery_storage,0.0,0.0,10766618.675558671,25747625.41495863,41745457.770054355,54580282.49853841,52649504.70209463,53143886.36876297,49034578.733973086
ci_cost_grid,454376920.90397954,91532102.24728137,126510370.29419406,94688272.34927554,63853608.69034082,33011819.390304245,14633574.252076369,7884569.67970647,0.0017991879937754077
ci_cost_hydrogen_electrolysis,0.0,0.0,2405340.5665819566,6222761.999438473,10282288.552478442,18043373.1612932,23443024.563988294,26559916.440336466,32281189.39010826
ci_cost_hydrogen_fuel_cell,0.0,0.0,2231828.360933187,6443944.851044365,13343006.350906802,27475156.772139855,49924042.41977792,58072074.877011046,96283054.72007118
ci_cost_hydrogen_storage,0.0,0.0,967345.080818697,2786287.7461486086,5899763.395931909,10923022.847566165,21520033.852326505,20794333.568497185,28603127.92194179
ci_cost_onwind,0.0,231862730.98653227,129121908.90999389,136249915.75747514,141943653.98323476,152407848.01586658,169209559.02295822,178215387.9642854,198101062.03145212
ci_cost_solar,0.0,64903876.73089402,64025118.543453775,81093327.5234983,101415750.22589594,119639564.93542701,120666685.6057638,126246180.728104,121022984.89589985
ci_demand_total,4818000.0,4818000.0,4818000.0,4818000.0,4818000.0,4818000.0,4818000.0,4818000.0,4818000.0
ci_emission_rate_local,0.2356276600561805,0.07026096372636435,0.08424112231361464,0.06318503094434762,0.04267880352141806,0.02142825068465992,0.00884708127629187,0.004385939141634774,1.3267890781629996e-13
ci_emission_rate_myopic,0.15588145386919908,0.03707499245628732,0.05026586636407265,0.03833522607745757,0.02640182628299536,0.01413947962458986,0.006035593449751999,0.003141204584464569,4.345856794570421e-13
ci_emission_rate_true,0.2140145853741072,0.06071273901134322,0.0749384692322494,0.05650613111270108,0.03826225940449478,0.01959456327148414,0.008288049383968396,0.004263989682667833,2.7202335160151365e-13
ci_emissions,1031122.2723324485,292513.97655665164,361053.5447609775,272246.5397009938,184347.56581085583,94406.60584201058,39931.82193195974,20543.902291093615,1.3106085080160927e-06
ci_fraction_clean,0.0,1.0000000000186229,0.9223732357344897,0.9917627874753024,1.0592546825868516,1.127029835658254,1.1676112752529602,1.1825663498075145,1.1999999895027786
ci_fraction_clean_excess,0.0,0.19999933934601202,0.19999988478121483,0.1999997536123259,0.19999979418702202,0.19999977696920182,0.19999988203095753,0.1999999017830097,0.19999999023803772
ci_fraction_clean_used,0.43788452327560945,0.8333865068256989,0.8000001118094968,0.850000237791719,0.9000001938429786,0.9500002085376035,0.9800001047067656,0.9900000843542569,0.9999999992682138
ci_fraction_clean_used_grid,0.43788452327560945,0.03338584615308806,0.07762676085622197,0.058237203928742265,0.04074530544314914,0.02297014984855125,0.01238871148476308,0.007433636329752034,3.4726540024367517e-12
ci_fraction_clean_used_local,0.0,0.8000006606726109,0.7223733509532748,0.7917630338629766,0.8592548883998294,0.9270300586890522,0.9676113932220025,0.9825664480245048,0.9999999992647411
ci_generation_H2_Fuel_Cell,-0.0,-0.0,39581.24748401314,105080.3251174986,183120.7647342993,309342.8290838591,448354.3800307833,473020.2452782241,544342.9084795966
ci_generation_battery_discharger,-0.0,-0.0,162905.30329511286,361473.19561250624,540340.1220031662,644552.6870469704,591179.4107144,627236.6659707518,479705.70317502023
ci_generation_onwind,0.0,3766962.4213940506,3476370.653769507,3668274.243713185,3821579.785046266,4103306.444529208,4555661.190392258,4588480.975481449,4892344.297228834
ci_generation_solar,0.0,1051037.578695674,1052983.029230343,1333692.4971270699,1667931.772028858,1967648.1961432842,1984539.2481994429,2074238.9772570413,1989804.633290345
ci_marginal_cost_grid,454376920.90397954,91532102.24728137,126510370.29419406,94688272.34927554,63853608.69034082,33011819.390304245,14633574.252076369,7884569.67970647,0.0017991879937754077
ci_marginal_cost_onwind,0.0,56504.4363209108,52145.55980654264,55024.113655697816,57323.69677569403,61549.59666793816,68334.9178558839,68827.21463222177,73385.16445843255
ci_marginal_cost_solar,0.0,10510.375786956743,10529.830292303433,13336.924971270704,16679.317720288585,19676.481961432848,19845.392481994437,20742.38977257042,19898.046332903457
ci_revenue_grid,0.0,90359616.58085518,90360288.1501869,90360201.76828243,90360218.77132058,90360206.89210892,90360124.27380617,90386459.57891175,90394968.0675723
ci_total_cost,454376920.90397954,388298709.9647077,339426469.726443,360376209.3635698,388832757.7010684,428889321.0615886,464747607.5406868,484244974.07944125,537015971.7262049
co2_price,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0
emissions,513003668.956157,511283728.2232815,511412686.471182,511282504.59845823,511157978.3444057,511036976.7208605,510967605.4974872,510940124.172128,510904804.1703092
emissions_zone,5.078185056893047,3.4242215045091027,3.554771574341425,3.4378028130757157,3.3239910054788995,3.2230981092284576,3.1573711468952004,3.139717184692262,3.1062008016114895
objective,142189453416.64587,142034370201.60733,141984792148.3195,142005900713.459,142034399319.40015,142074526817.5656,142110362447.74402,142129794176.2015,142182372634.6992
system_emission_rate,0.1598289345945191,0.1592930782029645,0.15933325580912241,0.15929269697635,0.15925390018069588,0.15921620150182575,0.15919458853998056,0.15918602659155956,0.15917502246312526
system_emissions,171001222.98538566,170427909.40776068,170470895.4903937,170427501.5328194,170385992.78146845,170345658.90695393,170322535.16582882,170313374.72404248,170301601.3901031
system_grid_cfe_wavg,0.4368856789738247,0.5547516398714332,0.5588089323838318,0.5611824206581112,0.5632174917658543,0.5637495397250923,0.5631268656167756,0.5631991797429264,0.5631605086293987
system_inv_H2_Electrolysis-2025,107.7238962819565,108.649791229502,107.54508393691889,107.63532129890918,107.68271491269002,107.6575634279686,107.70340993318092,107.71947401266698,107.62134835254949
system_inv_H2_Fuel_Cell-2025,22.430659577832206,22.64328383717924,22.392150594307697,22.417346623054,22.42529316848346,22.421246660999966,22.42471402114927,22.428800560505547,22.40718215759967
system_inv_OCGT-2025,16995.1084003123,16994.849191981262,16995.201074260753,16997.497122820583,16997.517188063906,16997.541660734765,16997.50055382462,16997.52329773346,16997.53447741917
system_inv_battery_charger-2025,1714.967934794665,1716.2123755214943,1714.9284718660178,1715.1009475618323,1715.0428697961897,1715.0887955372625,1714.9103183080977,1714.9415555705086,1714.8921238066764
system_inv_battery_discharger-2025,1750.3316351512617,1751.6017370161692,1750.2913584725982,1750.4673907240203,1750.4081153589011,1750.4549881171822,1750.272830577077,1750.304711971175,1750.254260893775
system_inv_offwind-ac-2025,542.0527095914774,542.5304627667681,542.0348215967614,542.076564079941,542.0654670669608,542.0758838631701,542.049402171911,542.0521892441488,542.0277461754544
system_inv_offwind-dc-2025,34723.107534366376,34723.529598807,34722.87783299982,34722.59347962966,34722.68107828871,34722.58604196316,34722.558159331464,34722.57799177437,34722.454707424324
system_inv_onwind-2025,114405.30190146758,114401.71924147083,114399.50004343533,114365.81088567595,114365.65650408813,114365.80501612667,114365.64653949662,114365.56925841261,114365.46828956685
system_inv_solar-2025,189007.20904039912,189013.24679499015,189015.90825094777,189017.19527499645,189017.2053962422,189016.99120584983,189017.26738055903,189017.37553775887,189017.57904598714
system_inv_solar_rooftop-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zone_average_marginal_price,94.30820276130748,94.11486996123011,94.13297337060447,94.0832449993247,94.04045151185274,93.99920846495753,93.99199038056277,93.97456392066125,93.87843266766775
