,ref,res100,cfe80,cfe85,cfe90,cfe95,cfe98,cfe99,cfe100
ci_average cost,108.56836011711634,74.37793178603,69.3069268183311,69.30659481515784,69.30687155271892,75.30330762805248,83.28400485921493,88.07852660846807,98.52611186962997
ci_average_revenue,0.0,23.002437795769648,21.516775517779717,21.516745884422093,21.51677024213255,22.31361001229785,22.42775302587398,22.512181901374596,22.39598400005126
ci_cap_H2_Electrolysis,0.0,0.0,0.006171784782240653,0.003716274250544283,0.00572134992544962,69.22245737971397,124.82393717322739,154.894301535625,191.49629284240973
ci_cap_H2_Fuel_Cell,0.0,0.0,0.002050593009230824,0.0012340766460033144,0.0019069830042535464,34.33792795411203,71.76853987619604,102.93434394313827,180.10248787490636
ci_cap_battery_charger,0.0,0.0,0.0123230523935558,0.007633695352910341,0.012126541187520688,43.58857142917722,100.54786525853399,86.97461205391058,52.205823695502744
ci_cap_battery_discharger,0.0,0.0,0.012577161361707742,0.00779110687623785,0.012376597972966502,44.48739475276202,102.62122447788518,88.76808239052882,53.28234009477764
ci_cap_onwind,0.0,703.8512758962061,526.0977129808546,526.0897776279534,526.0968095832071,666.3855948496292,704.5356127177452,743.4545688255901,784.8441765713519
ci_cap_solar,0.0,359.8416072970009,237.6313158263095,237.6259049052699,237.63089314143681,329.6608544970671,406.5440149606617,396.486022187206,385.05687655725734
ci_capital_cost_battery_inverter,0.0,0.0,391.7618029771611,242.682588641628,385.5145208977803,1385723.0162571669,3196514.2824343517,2765007.381555677,1659673.8343458823
ci_capital_cost_battery_storage,0.0,0.0,655.8741256125445,405.8023150342309,645.8639252265194,4379231.297818942,12228137.086485552,11652010.223323438,9610568.179468557
ci_capital_cost_grid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_capital_cost_hydrogen_electrolysis,0.0,0.0,521.3157104359364,313.90468388852634,483.2685691861606,5847053.294999327,10543575.607840173,13083546.445086312,16175227.988547238
ci_capital_cost_hydrogen_fuel_cell,0.0,0.0,473.38555467122126,284.89029999873554,440.2327537221896,7927013.794373086,16567982.97092626,23762702.43919269,41577200.22283195
ci_capital_cost_hydrogen_storage,0.0,0.0,259.3669544781311,162.5335191734389,237.2555563335238,2018514.7325191565,4724342.1310420465,7870738.9061422795,12887739.323440965
ci_capital_cost_onwind,0.0,80788776.58820231,60386039.00157189,60385128.17356797,60385935.30865663,76488427.01230256,80867325.47555923,85334483.46435344,90085225.40055017
ci_capital_cost_solar,0.0,19899672.06864612,13141296.510165539,13140997.27974834,13141273.135185592,18230640.27431042,22482371.17424458,21926152.12174523,21294106.673279177
ci_clean_excess_total,0.0,392447.7147104491,392446.2923356825,392447.07977111335,392446.6342593541,392446.73743002245,392447.2355462398,392447.0990534262,392447.97116952634
ci_clean_total,0.0,1962240.0000003933,1808385.176958994,1808372.5185028813,1808384.0977796912,2081262.5013971212,2244153.800406906,2299401.495030701,2354687.9701795517
ci_clean_used_grid_total,1592215.2092187335,249205.75271148077,365005.0505675598,364924.69123373815,364842.7803246605,175313.48879545165,71289.38044663105,35664.086809669694,0.01830170777638371
ci_clean_used_local_total,0.0,1569792.2852899441,1415938.8846233115,1415925.4387317682,1415937.4635203374,1688815.7639670991,1851706.5648606662,1906954.395977275,1962239.9990100258
ci_clean_used_total,1592215.2092187335,1818998.0380014249,1780943.9351908714,1780850.1299655063,1780780.2438449978,1864129.2527625507,1922995.9453072972,1942618.4827869446,1962240.0173117334
ci_cost_battery_inverter,0.0,0.0,391.7618029771611,242.682588641628,385.5145208977803,1385723.0162571669,3196514.2824343517,2765007.381555677,1659673.8343458823
ci_cost_battery_storage,0.0,0.0,655.8741256125445,405.8023150342309,645.8639252265194,4379231.297818942,12228137.086485552,11652010.223323438,9610568.179468557
ci_cost_grid,213037178.95621035,45231175.04404208,62441197.375457935,62442649.00038229,62441325.77612599,31453407.879329633,12775453.430944767,6396959.369460251,1.6370262393774835
ci_cost_hydrogen_electrolysis,0.0,0.0,521.3157104359364,313.90468388852634,483.2685691861606,5847053.294999327,10543575.607840173,13083546.445086312,16175227.988547238
ci_cost_hydrogen_fuel_cell,0.0,0.0,473.38555467122126,284.89029999873554,440.2327537221896,7927013.794373086,16567982.97092626,23762702.43919269,41577200.22283195
ci_cost_hydrogen_storage,0.0,0.0,259.3669544781311,162.5335191734389,237.2555563335238,2018514.7325191565,4724342.1310420465,7870738.9061422795,12887739.323440965
ci_cost_onwind,0.0,80813096.88898923,60409755.30373131,60408841.659416385,60409651.0626288,76518425.00321074,80900935.35856147,85370295.54469278,90123673.4664642
ci_cost_solar,0.0,19903080.934788186,13143569.696664622,13143272.136889901,13143546.661527015,18233793.34156164,22486264.826711286,21929947.742746927,21297793.102937646
ci_demand_total,1962239.9999999998,1962239.9999999998,1962239.9999999998,1962239.9999999998,1962239.9999999998,1962239.9999999998,1962239.9999999998,1962239.9999999998,1962239.9999999998
ci_emission_rate_local,0.3232236336609114,0.09961803439721274,0.12908720377523256,0.12963350208176677,0.13011632183039912,0.06754190258912876,0.026908474111371466,0.013372030399976689,2.421944757009432e-10
ci_emission_rate_myopic,0.15566138476101896,0.03999279185721499,0.0531818930767016,0.053181450453209926,0.05318248197096586,0.027506972142867663,0.01115201238904003,0.005588299022808419,4.3701755270478026e-10
ci_emission_rate_true,0.22837901678069164,0.07394597619776241,0.09580670091268643,0.0960379944592447,0.09617834296708733,0.05087707248138648,0.020747322065914977,0.010501430454024184,2.2238040665315202e-10
ci_emissions,448134.44188774435,145099.75233429729,187995.7407989098,188449.59424770827,188724.9917037374,99833.02670587579,40711.225250621006,20606.326894104408,0.00043636372915108104
ci_fraction_clean,0.0,1.0000000000002005,0.9215922501625664,0.9215857991391886,0.921591700189422,1.060656444368233,1.1436693780612495,1.171824799734335,1.199999984802854
ci_fraction_clean_excess,0.0,0.1999998546102664,0.19999912973728112,0.1999995310314301,0.19999930398898919,0.19999935656699613,0.19999961041780814,0.1999995408581143,0.19999998530736626
ci_fraction_clean_used,0.8114273530346613,0.9270007939912677,0.907607599065798,0.9075597938914233,0.9075241784108967,0.9500006384349269,0.9800003798247398,0.9900004498873455,1.0000000088224343
ci_fraction_clean_used_grid,0.8114273530346613,0.1270006486013336,0.1860144786405128,0.1859735257836647,0.1859317822104638,0.0893435506336899,0.03633061218129845,0.018175191011124886,9.326946640769586e-09
ci_fraction_clean_used_local,0.0,0.8000001453899341,0.7215931204252852,0.7215862681077586,0.7215923962004329,0.8606570878012371,0.9436697676434413,0.9718252588762206,0.9999999994954878
ci_generation_H2_Fuel_Cell,-0.0,-0.0,9.354335433192702,5.6363504786787955,8.636578624029411,115799.11844840189,190413.41810245765,232090.87260252636,288532.7396808411
ci_generation_battery_discharger,-0.0,-0.0,41.15049213509198,25.528536295399007,39.766738440598004,96969.67401314138,189251.73429677205,165958.64626150223,105609.14267578415
ci_generation_onwind,0.0,1621353.3857937986,1581086.810627427,1580899.0565606041,1581050.2648108653,1999866.0605455143,2240658.8668162078,2387472.022623018,2563204.3942688624
