,ref,res100,cfe80,cfe85,cfe90,cfe95,cfe98,cfe99,cfe100
ci_average cost,108.70463359129481,74.35014763403295,69.22423419027507,69.22423679597124,69.22426123063362,78.1942599780896,96.39236733677588,114.22093478451427,174.1147567252345
ci_average_revenue,0.0,22.950835058493077,21.46106565921606,21.461061810004093,21.461077165226634,22.756774468952784,23.19288406172683,23.404356111143233,24.096103494496617
ci_cap_battery_charger,0.0,0.0,0.010354708222887914,0.010922143519662647,0.011419595566845258,406.56715983845044,651.0894898000358,577.8477288825391,653.4323965733886
ci_cap_battery_discharger,0.0,0.0,0.010568228715863213,0.011147364879691942,0.011655074696003308,414.95082633369645,664.515358094987,589.7633067317473,666.9065770562327
ci_cap_onwind,0.0,1759.6285479434296,1309.1022671707603,1309.1024484782806,1309.1008567306556,1457.5653212683233,1856.7899220616328,2228.189827701536,3564.1396153321384
ci_cap_solar,0.0,899.6014124393425,592.3665985031995,592.3674412120911,592.3688407827718,1315.9704015165532,1743.0013183256262,1594.1441754678694,1413.0360347846604
ci_capital_cost_battery_inverter,0.0,0.0,329.1862302575575,347.2255494000777,363.04003307466235,12925164.844134506,20698767.17857087,18370340.47113712,20773250.46018185
ci_capital_cost_battery_storage,0.0,0.0,551.9021822775147,584.2062511309485,614.1456907408763,46861672.27034947,109821070.30249791,182746753.99675336,346043766.43657845
ci_capital_cost_grid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_capital_cost_hydrogen_electrolysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_capital_cost_hydrogen_fuel_cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_capital_cost_hydrogen_storage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_capital_cost_onwind,0.0,201971982.58540633,150260110.6446865,150260131.455351,150259948.75291416,167300853.36951596,213124265.48301637,255753930.34142926,409095627.1203678
ci_capital_cost_solar,0.0,49749036.06757813,32758582.70859629,32758629.311407782,32758706.70934348,72774740.08337733,96390061.47854908,88158083.10841006,78142585.9133248
ci_clean_excess_total,0.0,981119.6052451816,981118.8357629469,981118.5362212604,981118.6602598383,981116.2050649377,981119.2975177806,981119.4967117992,981119.8865369747
ci_clean_total,0.0,4905600.000003413,4515209.29423285,4515209.70871561,4515209.700772088,5156050.324871605,5608217.619261967,5758871.521853984,5886719.88171993
ci_clean_used_grid_total,3906593.067231899,614705.560608453,904461.7358462495,904138.8426968365,903860.7707744085,485389.585562597,180390.27851269327,78792.3770638672,0.0206853830833839
ci_clean_used_local_total,0.0,3924480.394758232,3534090.4584699036,3534091.172494349,3534091.040512249,4174934.119806668,4627098.321744187,4777752.025142185,4905599.995182956
ci_clean_used_total,3906593.067231899,4539185.955366685,4438552.194316153,4438230.015191185,4437951.811286657,4660323.705369265,4807488.60025688,4856544.402206053,4905600.015868339
ci_cost_battery_inverter,0.0,0.0,329.1862302575575,347.2255494000777,363.04003307466235,12925164.844134506,20698767.17857087,18370340.47113712,20773250.46018185
ci_cost_battery_storage,0.0,0.0,551.9021822775147,584.2062511309485,614.1456907408763,46861672.27034947,109821070.30249791,182746753.99675336,346043766.43657845
ci_cost_grid,533261450.5454558,112941736.894914,156501937.3774664,156501832.1630269,156502011.36461478,83655743.1971302,32751823.49232568,15213741.635978267,1.8447475091725885
ci_cost_hydrogen_electrolysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_cost_hydrogen_fuel_cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_cost_hydrogen_storage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_cost_onwind,0.0,202032800.64224684,150319328.59481472,150319350.10992974,150319168.05391756,167359861.87383902,213184016.42507195,255818051.27475226,409164225.06022984
ci_cost_solar,0.0,49757546.696351156,32764256.18311972,32764302.32155933,32764379.288740057,72787319.56306313,96406719.80882135,88173330.30029212,78156106.78957282
ci_demand_total,4905600.0,4905600.0,4905600.0,4905600.0,4905600.0,4905600.0,4905600.0,4905600.0,4905600.0
ci_emission_rate_local,0.405281385125076,0.12454839414457673,0.16220295023265616,0.1618296769557342,0.16254422939944502,0.08538814782990863,0.03580291294825416,0.01686037753361673,1.4454888185022822e-10
ci_emission_rate_myopic,0.156525915367619,0.04003537686431042,0.05345818671526967,0.053455975517648475,0.05345332348355602,0.028545459443862848,0.01163704895512277,0.005612410422057392,1.8707944088185387e-10
ci_emission_rate_true,0.2297181955270356,0.07412818202331393,0.09644984120437963,0.09638431587810706,0.0965247361319912,0.05153024390342771,0.021828743530139832,0.010636810834399782,9.650119801530714e-11
ci_emissions,1126905.5799774262,363643.20973356883,473144.3410122048,472822.89997164207,473511.74556909606,252786.764492655,107083.08426145394,52179.939229231575,0.00047339627698389064
ci_fraction_clean,0.0,1.0000000000006959,0.9204193766782555,0.9204194611700118,0.9204194595507355,1.051053963811074,1.1432276621130886,1.1739382586949576,1.1999999758887658
ci_fraction_clean_excess,0.0,0.19999991952975815,0.1999997626718336,0.19999970161066138,0.1999997268957596,0.19999922640756232,0.19999985679993895,0.19999989740537327,0.19999997687071402
ci_fraction_clean_used,0.7963537726744739,0.9253069869876641,0.9047929293697312,0.9047272535859396,0.9046705420920289,0.9500007553345696,0.9800001223615623,0.9900000819891661,1.0000000032347396
ci_fraction_clean_used_grid,0.7963537726744739,0.1253069065167264,0.18437331536330917,0.1843074940265893,0.18425080943705327,0.09894601793105777,0.03677231704841269,0.01606172069958154,4.2166876800766265e-09
ci_fraction_clean_used_local,0.0,0.8000000804709377,0.720419614006422,0.7204197595593503,0.7204197326549757,0.8510547374035119,0.9432278053131496,0.9739383612895844,0.9999999990180519
ci_generation_battery_discharger,-0.0,-0.0,35.99992218000067,38.68062321863797,39.33877951487072,859152.6213501687,984279.6640482438,973839.8657643911,925532.0429410893
ci_generation_onwind,0.0,4054537.122700722,3947863.3418823318,3947910.3052493064,3947953.400226025,3933900.2882034406,3983396.137038547,4274728.888199097,4573195.9908026885
ci_generation_solar,0.0,851062.8773026913,567347.4523432553,567301.0151545545,567257.9396574371,1257947.9685798283,1665833.0272279517,1524719.1882061954,1352087.624801521
ci_marginal_cost_grid,533261450.5454558,112941736.894914,156501937.3774664,156501832.1630269,156502011.36461478,83655743.1971302,32751823.49232568,15213741.635978267,1.8447475091725885
ci_marginal_cost_onwind,0.0,60818.05684051085,59217.950128234996,59218.65457873962,59219.30100339039,59008.504323051624,59750.94205557823,64120.93332298647,68597.93986204035
ci_marginal_cost_solar,0.0,8510.628773026912,5673.474523432552,5673.010151545544,5672.579396574371,12579.47968579828,16658.330272279516,15247.191882061952,13520.876248015207
ci_revenue_grid,0.0,112587616.46294364,105279403.6978503,105279384.81515607,105279460.14173578,111635632.83489478,113775012.05320713,114812409.33882424,118205845.3026026
ci_total_cost,533261450.5454558,364732084.23351204,339586403.2438134,339586416.0263165,339586535.89299625,383589761.7485164,472862397.2072877,560322217.6789132,854137350.5913104
co2_price,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0
emissions,515031775.1743445,510935886.75379544,511464864.4957656,511464905.71235657,511464798.87577474,510664705.2905637,510235739.7530493,510098095.4412461,509885420.43960804
emissions_zone,5.446648231380263,5.206228299540516,5.258399775431083,5.246679381072392,5.267633047064537,5.201495363120307,5.144010102169438,5.156295668910354,5.231666942272956
objective,142269357136.14368,141989816620.2506,141971901764.23688,141971914602.89822,141971918172.89526,142009827858.8109,142096569183.14407,142182966712.7962,142473430412.32953
system_emission_rate,0.1604651809826094,0.15918905102642292,0.15935386126375659,0.15935387410534826,0.15935384081895262,0.15910456073927107,0.15897091066964397,0.15892802570512427,0.15886176390483678
system_emissions,171677258.39144808,170311962.25126526,170488288.165255,170488301.90411872,170488266.29192477,170221568.4301876,170078579.91768348,170032698.48041546,169961806.8132028
system_grid_cfe_wavg,0.7896559846081455,0.7980060630007355,0.7980614198242774,0.7981466193537814,0.7972816810090194,0.7984823950099104,0.7953646697994546,0.7955375979199429,0.7969280049631314
system_inv_H2_Electrolysis-2025,107.67544305348838,107.76338133823656,107.75894457000263,107.75674199882894,107.79212494877646,108.56177810865252,107.73610877737256,107.71376532084086,107.73776150417878
system_inv_H2_Fuel_Cell-2025,22.415058606415094,22.438480265549153,22.437940212503634,22.440198497184976,22.445278037279024,22.534023541918753,22.432130351985837,22.43026987528499,22.438730432600384
system_inv_OCGT-2025,17056.8520194413,17044.368110924854,17046.22645346417,17046.216373375264,17046.18618808305,17042.944647844193,17043.45763016119,17042.705715425163,17042.697981705827
system_inv_battery_charger-2025,1714.7989428927249,1714.9023328928602,1714.9708771758462,1714.9887325364434,1714.9149620962567,1714.8605654607372,1714.942812214346,1715.0192816457609,1715.0769506616632
system_inv_battery_discharger-2025,1750.1591585316996,1750.2646804976341,1750.3346382061638,1750.3528617553488,1750.2775701230223,1750.2220517952076,1750.3059945277853,1750.38404080621,1750.442898992916
system_inv_offwind-ac-2025,542.015240884447,542.0476480048386,542.0598603985673,542.0753251443455,542.0674868939968,542.2570774277394,542.0782137876713,542.0748318943918,542.075955237511
system_inv_offwind-dc-2025,34703.815774427574,34773.08812661109,34740.76428448844,34740.77161747879,34740.74946182557,34766.384466150106,34802.09448694649,34824.74099636257,34777.438392407596
system_inv_onwind-2025,113414.68328308906,113353.03466709687,113350.34957847135,113350.31083701541,113350.39466374773,113357.4892837539,113357.90966881346,113358.1968066247,113358.47607244519
system_inv_solar-2025,188900.1601952001,188994.1769111068,189003.53847695788,189003.59972125667,189003.46198533082,188989.0062145675,188989.01132762805,188989.71364710864,188986.12797501884
system_inv_solar_rooftop-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zone_average_marginal_price,108.70463359129482,108.0804809002159,108.14435342045283,108.14432200032539,108.14442296245842,108.11427202065849,108.04064917414662,107.94885035835456,107.96092832464085
