,ref,res100,cfe80,cfe85,cfe90,cfe95,cfe98,cfe99,cfe100
ci_average cost,151.412331047981,104.2773927573691,95.38763173187068,95.38751635309906,95.38771940133103,95.42108606739477,99.85186931143853,103.7777349422076,114.93896800681301
ci_average_revenue,0.0,30.885788700809684,31.670347784875123,31.67013583888505,31.670506893283136,31.705202704330933,32.23329828750265,31.664476154666488,31.336477758082296
ci_cap_H2_Electrolysis,0.0,0.0,0.011011085068706863,0.012956406127214612,0.014631952889146147,0.017324048928610506,370.08625766727596,571.1008737499986,659.5062778022077
ci_cap_H2_Fuel_Cell,0.0,0.0,0.0034846578808543248,0.004123777643759446,0.004600009765839718,0.005540910423444945,215.41474361943273,396.81985579347315,783.0350830297677
ci_cap_battery_charger,0.0,0.0,2012.6433234636847,2012.5645879065141,2012.6721176443284,2019.3748455896025,1711.3998122341766,1267.7685688162787,874.8088452750604
ci_cap_battery_discharger,0.0,0.0,2054.145274591532,2054.064915458436,2054.174662526004,2061.0156048704043,1746.6899356949573,1293.910741436257,892.8479451590539
ci_cap_onwind,0.0,5072.614088815339,3086.7435904148806,3086.8027240167357,3086.884629747822,3074.044116576637,3822.5724448165633,4294.606440194098,4375.296751370728
ci_cap_solar,0.0,2831.251694597985,4786.131203488266,4785.96662778237,4785.794636158921,4831.206140514577,5119.913457702159,4786.3111811709605,5112.547742924701
ci_capital_cost_battery_inverter,0.0,0.0,47911711.97019548,47909837.641399615,47912397.426219076,48071958.321577266,40740499.77643244,30179695.43130948,20825145.18850079
ci_capital_cost_battery_storage,0.0,0.0,98362401.15618254,98361161.60700317,98359364.81231539,99404158.59929611,104940015.95063746,92682930.5273163,95936406.66934188
ci_capital_cost_grid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_capital_cost_hydrogen_electrolysis,0.0,0.0,732.9477214959617,862.4371068303368,973.9690924388977,1153.167204692283,24634618.44328964,38015062.234786004,43899726.55839078
ci_capital_cost_hydrogen_fuel_cell,0.0,0.0,737.4067590757841,872.6542494003161,973.4322304011079,1172.5411611081995,45585045.47097817,83973134.17919946,165702167.20329946
ci_capital_cost_hydrogen_storage,0.0,0.0,298.03356184660726,362.5708036264108,428.07987977205744,502.2260687555709,13455898.465310805,29662355.266601235,71113399.84652735
ci_capital_cost_onwind,0.0,554878886.8047224,337650138.03780645,337656606.49501526,337665565.9309377,336260978.5663798,418140372.1578149,469774833.85806245,478601318.43932337
ci_capital_cost_solar,0.0,135874440.81532848,229690953.36297977,229683055.21953562,229674801.17920935,231854142.130309,245709478.7494457,229699590.66182607,245355991.14588797
ci_clean_excess_total,0.0,1951727.4204257794,1951726.5559491424,1951726.4082758445,1951726.561174964,1951726.5262516825,1951726.654183591,1951726.885136741,1951727.7822102662
ci_clean_total,0.0,9758640.000005867,10306594.113089185,10306579.313265476,10306567.770042112,10317725.969555104,11201747.133818211,11470322.629118672,11710051.708269015
ci_clean_used_grid_total,7712296.410764482,1280794.4941259432,882542.3143630864,883380.6269901679,888059.6952919879,904710.0627565292,313447.85310368636,142458.80054636401,316.1426881432018
ci_clean_used_local_total,0.0,7806912.579580088,8354867.557140042,8354852.904989632,8354841.208867148,8365999.443303422,9250020.47963462,9518595.743981931,9758323.926058747
ci_clean_used_total,7712296.410764482,9087707.07370603,9237409.871503128,9238233.5319798,9242900.904159136,9270709.506059952,9563468.332738306,9661054.544528296,9758640.06874689
ci_cost_battery_inverter,0.0,0.0,47911711.97019548,47909837.641399615,47912397.426219076,48071958.321577266,40740499.77643244,30179695.43130948,20825145.18850079
ci_cost_battery_storage,0.0,0.0,98362401.15618254,98361161.60700317,98359364.81231539,99404158.59929611,104940015.95063746,92682930.5273163,95936406.66934188
ci_cost_grid,1477578430.2580695,326718256.71551067,217102877.0170419,217105970.14297998,217106202.2103786,215452276.31956327,81052291.86429663,38569281.09518907,34603.532080875615
ci_cost_hydrogen_electrolysis,0.0,0.0,732.9477214959617,862.4371068303368,973.9690924388977,1153.167204692283,24634618.44328964,38015062.234786004,43899726.55839078
ci_cost_hydrogen_fuel_cell,0.0,0.0,737.4067590757841,872.6542494003161,973.4322304011079,1172.5411611081995,45585045.47097817,83973134.17919946,165702167.20329946
ci_cost_hydrogen_storage,0.0,0.0,298.03356184660726,362.5708036264108,428.07987977205744,502.2260687555709,13455898.465310805,29662355.266601235,71113399.84652735
ci_cost_onwind,0.0,554987982.7713546,337739656.5109306,337746120.0899957,337755084.43654543,336350081.9596795,418252662.5685187,469902547.4420175,478732735.0589536
ci_cost_solar,0.0,135899296.5709071,229735143.48150966,229727245.44046822,229718989.6919438,231898724.2061706,245757413.3979127,229744549.1400056,245403826.6929111
ci_demand_total,9758640.0,9758640.0,9758640.0,9758640.0,9758640.0,9758640.0,9758640.0,9758640.0,9758640.0
ci_emission_rate_local,0.10207920460756527,0.032100151857495984,0.022914182198773187,0.022899720638671614,0.022864467111432127,0.022758113548978016,0.010915012502801117,0.0056787982336077665,2.5579637163135413e-07
ci_emission_rate_myopic,0.09277287884500088,0.024303603676881443,0.01881183690199855,0.018815864252117665,0.01882876421807143,0.018355666951916993,0.006589840271555205,0.0031111610013439747,7.331529072729579e-08
ci_emission_rate_true,0.14839063411995904,0.045951047943493285,0.03280436427176608,0.03279826057905215,0.032787027701239035,0.032247624746690684,0.013572839485228723,0.006876949976166173,3.1288330608430393e-07
ci_emissions,1448090.777748397,448419.73450329126,320125.98135702737,320066.41761716147,319956.8000064193,314692.96075804555,132452.45431413237,67109.67911541427,3.0533155460865316
ci_fraction_clean,0.0,1.0000000000006013,1.0561506637286737,1.0561491471419662,1.0561479642698277,1.0572913817453153,1.1478799437030376,1.1754017597860635,1.1999675885439995
ci_fraction_clean_excess,0.0,0.19999994060911966,0.19999985202334983,0.19999983689078032,0.19999985255885697,0.19999984898015324,0.19999986208975748,0.19999988575628785,0.19999997768236827
