,ref,res100,cfe80,cfe85,cfe90,cfe95,cfe98,cfe99,cfe100
ci_average cost,112.70699203110176,101.46941960147166,89.01103917767422,89.0944854286895,93.01837382020388,100.5926536812243,109.30927669786053,114.86570126705284,127.46237804741682
ci_average_revenue,0.0,20.97572634905909,18.834023473627905,18.921614114082566,19.612165141905912,19.589286656645495,19.410245527863076,19.516779724433462,19.147251505073672
ci_cap_H2_Electrolysis,0.0,0.0,0.0016342737616154997,0.002043001547305742,0.02904112914877144,1626.2492196514308,3639.298225077269,5155.573719852118,6775.025393779271
ci_cap_H2_Fuel_Cell,0.0,0.0,0.0005129554136761138,0.0005915749796557431,0.009202798901319895,765.9595026490882,2382.8011879229634,3761.692927865158,7307.185515807904
ci_cap_battery_charger,0.0,0.0,0.010383977978800134,0.014342287140168549,4988.90876928679,7550.95261839685,6739.836337967616,5371.435988051828,3060.532418786006
ci_cap_battery_discharger,0.0,0.0,0.010598102032259913,0.014638033978673672,5091.783156174131,7706.657935322098,6878.815935120796,5482.198322969095,3123.642491688072
ci_cap_onwind,0.0,45749.06398413309,28752.658143945093,29073.443093304468,30248.849631580317,33224.90890636838,39066.20636375866,42863.52703478673,45764.618394124016
ci_cap_solar,0.0,23992.699634186494,19630.75712634588,19405.187313263494,27409.984858989505,36288.27273848856,37392.76503829816,35452.18299145965,36758.370631076185
ci_capital_cost_battery_inverter,0.0,0.0,330.11674422298296,455.9552365278305,158602254.69514576,240052116.7568199,214265942.49602905,170763166.46645316,97297297.7929284
ci_capital_cost_battery_storage,0.0,0.0,769.7814951373815,1247.7332242524965,524832180.3193865,915648723.0605544,912453363.1757929,759304834.8836632,451106502.1152447
ci_capital_cost_grid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_capital_cost_hydrogen_electrolysis,0.0,0.0,138.0431458878719,172.56739187019195,2453.03383190189,137365332.2662824,307402705.47891915,435478823.59789497,572269983.6427691
ci_capital_cost_hydrogen_fuel_cell,0.0,0.0,118.41729779219166,136.5668607145961,2124.493764885668,176824051.571911,550076810.4341011,868398109.7878653,1686885721.7960334
ci_capital_cost_hydrogen_storage,0.0,0.0,144.6832848044805,182.27922850487732,1070.9149613751008,73372123.09978351,234188170.5093907,334490048.1093451,626949055.7264396
ci_capital_cost_onwind,0.0,5251124826.942184,3300259805.8097186,3337079833.6965103,3471994210.4590855,3813589368.5526195,4484059525.290573,4919919914.8804455,5252910178.190029
ci_capital_cost_solar,0.0,1326825039.3506296,1085604391.9098423,1073130110.9542761,1515805007.0909424,2006784965.3569837,2067864713.009442,1960548200.4903235,2032781942.1183014
ci_clean_excess_total,0.0,16823579.65862569,16823578.682447344,16823578.555392995,16823578.292979293,16823578.490551505,16823578.578127824,16823578.850333706,16823579.374114484
ci_clean_total,0.0,84117900.00001827,74157869.1514763,74308403.78368771,82332847.36289626,91596116.5429014,97387389.87105042,99169240.85480645,100941479.28226048
ci_clean_used_grid_total,55312255.322505,8353583.165688283,14122091.75531827,14015391.27363547,10196841.579246955,5139466.783044821,1871730.6052781113,931059.0323184436,0.08332659029969475
ci_clean_used_local_total,0.0,67294320.34139258,57334290.46902894,57484825.228294715,65509269.06991698,74772538.05234988,80563811.2929226,82345662.00447275,84117899.908146
ci_clean_used_total,55312255.322505,75647903.50708085,71456382.2243472,71500216.50193018,75706110.64916393,79912004.8353947,82435541.8982007,83276721.03679119,84117899.99147259
ci_cost_battery_inverter,0.0,0.0,330.11674422298296,455.9552365278305,158602254.69514576,240052116.7568199,214265942.49602905,170763166.46645316,97297297.7929284
ci_cost_battery_storage,0.0,0.0,769.7814951373815,1247.7332242524965,524832180.3193865,915648723.0605544,912453363.1757929,759304834.8836632,451106502.1152447
ci_cost_grid,9480675484.973015,1956290324.6215427,3100536282.493286,3083205845.400471,2152158499.8746805,1096713305.752801,423080284.4957067,211792100.6043382,7.199208451952174
ci_cost_hydrogen_electrolysis,0.0,0.0,138.0431458878719,172.56739187019195,2453.03383190189,137365332.2662824,307402705.47891915,435478823.59789497,572269983.6427691
ci_cost_hydrogen_fuel_cell,0.0,0.0,118.41729779219166,136.5668607145961,2124.493764885668,176824051.571911,550076810.4341011,868398109.7878653,1686885721.7960334
ci_cost_hydrogen_storage,0.0,0.0,144.6832848044805,182.27922850487732,1070.9149613751008,73372123.09978351,234188170.5093907,334490048.1093451,626949055.7264396
ci_cost_onwind,0.0,5252064190.483011,3301094203.156931,3337919673.4590907,3472848482.7363024,3814539605.9558535,4485181740.565356,4921151526.299356,5254229963.804078
ci_cost_solar,0.0,1327039975.9900787,1085789705.7514977,1073313301.8804568,1516063201.102454,2007127524.6278524,2068217789.1876667,1960882962.8629076,2033129038.2781005
ci_demand_total,84117900.0,84117900.0,84117900.0,84117900.0,84117900.0,84117900.0,84117900.0,84117900.0,84117900.0
ci_emission_rate_local,0.3115098843936645,0.07919742116988733,0.12067312560686744,0.12005651415775608,0.08523513665008818,0.04828655042783305,0.020428187370587856,0.010230776741031278,8.95479837800956e-12
ci_emission_rate_myopic,0.1817443921528266,0.043325824864612665,0.0668344176311127,0.06647914189377595,0.046314943885539285,0.02459857347027944,0.00993792637793919,0.004976603518950315,4.922658850561065e-11
ci_emission_rate_true,0.28434191304853484,0.07759768648074009,0.11671944149649442,0.11616098552763278,0.08174033498814112,0.04505344995027254,0.01887949194399841,0.009525050069890684,1.0748169136135133e-11
ci_emissions,23918244.60762535,6527354.431618247,9818194.307857968,9771218.164514862,6875825.324498955,3789801.59757203,1588103.2153960636,801227.2092740576,0.0009041134165765016
ci_fraction_clean,0.0,1.0000000000002172,0.8815943949085306,0.8833839620780798,0.9787791583348641,1.0889016076590285,1.1577487059359592,1.1789314861023212,1.199999991467458
ci_fraction_clean_excess,0.0,0.1999999959417162,0.19999998433683372,0.19999998282640194,0.19999997970680786,0.19999998205556135,0.1999999830966753,0.19999998633267954,0.19999999255942533
ci_fraction_clean_used,0.6575563027905476,0.8993080367802911,0.8494789126255792,0.8500000178550603,0.9000000077173103,0.9499999980431596,0.9799999987898023,0.9900000004373765,0.9999999998986254
ci_fraction_clean_used_grid,0.6575563027905476,0.09930803272179028,0.16788450205388233,0.1666160386033825,0.12122082908925395,0.06109837243969263,0.022251275950518394,0.011068500667734734,9.90592850031857e-10
ci_fraction_clean_used_local,0.0,0.8000000040585009,0.6815944105716969,0.6833839792516779,0.7787791786280563,0.8889016256034671,0.9577487228392839,0.9789314997696418,0.9999999989080326
ci_generation_H2_Fuel_Cell,-0.0,-0.0,1.801442289074438,2.310714083918218,43.531048622968086,2695756.774036357,6128223.983399456,8047361.463174926,10831978.99584927
ci_generation_battery_discharger,-0.0,-0.0,30.05429391549836,42.06824909759784,10510888.161700163,15784658.73155954,13670379.883281074,10555498.365243219,6037399.1516413875
ci_generation_onwind,0.0,62624236.05510105,55626489.814169645,55989317.50537061,56951485.14778975,63349160.215585575,74814351.6522063,82107427.92742343,87985707.60326573
ci_generation_solar,0.0,21493663.944917217,18531384.165542755,18319092.61807034,25819401.15115176,34255927.086885,35307617.822461724,33476237.25841475,34709615.9799164
ci_marginal_cost_grid,9480675484.973015,1956290324.6215427,3100536282.493286,3083205845.400471,2152158499.8746805,1096713305.752801,423080284.4957067,211792100.6043382,7.199208451952174
ci_marginal_cost_onwind,0.0,939363.5408265183,834397.347212547,839839.7625805615,854272.2772168486,950237.4032337862,1122215.2747830977,1231611.4189113548,1319785.6140489895
ci_marginal_cost_solar,0.0,214936.63944917114,185313.84165542666,183190.92618070252,258194.01151151638,342559.2708688483,353076.1782246155,334762.37258414587,347096.15979916236
ci_revenue_grid,0.0,1764434051.4575176,1584278503.1522849,1591646443.8869858,1649734146.1903274,1647809656.0550401,1632749092.2882335,1641710525.1819215,1610626587.3786366
ci_total_cost,9480675484.973015,8535394491.094633,7487421692.443682,7494441015.84196,7824510267.170527,8461642783.091858,9194866806.342962,9662261572.611824,10721867570.354803
co2_price,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0
emissions,581803519.5460136,508367402.5901462,522877128.6492201,522772373.1183324,514389611.46821606,505431305.9448977,499921461.2289251,497929880.9853846,496472010.6486287
emissions_zone,137.0327471800549,107.10210027036193,112.15217054952019,112.10068014183128,107.92507896856179,104.27164476304257,101.71624237631202,100.61939721364794,100.39625250689105
objective,146757540682.67395,144167683344.65915,143307996917.093,143308366916.62222,143595329172.1019,144241016351.44662,144988379701.44897,145444424583.6832,146529270713.0709
system_emission_rate,0.1858556872164897,0.1623967023103943,0.16703179821035827,0.16699833431657135,0.16432048195763405,0.16145877353993507,0.1596986673498899,0.15906246199468826,0.15859674894172898
system_emissions,193934506.51533738,169455800.86338186,174292376.21640676,174257457.70611072,171463203.82273877,168477101.98163247,166640487.0763087,165976626.99512792,165490670.2162094
system_grid_cfe_wavg,0.6534155017932474,0.6877751945898276,0.6829156357314974,0.6830554344664701,0.6829834202952461,0.6821290424734279,0.6817692539410855,0.6816465742189505,0.6811359415204188
system_inv_H2_Electrolysis-2025,95.12643165193096,103.91330763893266,96.20823264852747,96.27601791851882,101.20605602476347,102.3579461697348,98.71209638610581,98.6777963144708,99.3058118073534
system_inv_H2_Fuel_Cell-2025,19.64337531316918,21.6621352582479,19.941936065894918,19.9552043171741,21.1422374871196,21.454987397812584,20.674769295602097,20.6662900729611,20.76886741358979
system_inv_OCGT-2025,17203.905206394633,16972.80026922327,17040.10196372544,17039.10229315788,17003.90128240942,16959.98890774123,16925.41412327026,16926.027892805876,16924.370964806032
system_inv_battery_charger-2025,1757.5009288389242,1715.0013246161013,1737.2056493089653,1737.1451614815064,1724.6209919695202,1717.4027570697954,1719.5106518313462,1717.3525955738126,1715.9668796501167
system_inv_battery_discharger-2025,1793.7416858600404,1750.3657134914831,1773.0279051036798,1772.9661699797778,1760.1837443401691,1752.8166649688253,1754.9680258251167,1752.7654691117466,1751.3511788679648
system_inv_offwind-ac-2025,542.3071977969583,542.0516738153503,542.0441299364247,542.0501169241224,542.0716992478092,542.0641002948727,542.0617242377925,542.0527606374795,542.064061525726
system_inv_offwind-dc-2025,15824.464059903863,15390.01951064401,15202.197385295662,15207.561120656947,15289.567200839503,15347.515532739733,15464.372247382013,15622.541737974598,15732.111623508243
system_inv_onwind-2025,115022.35315946002,114751.65905969207,114751.22433891958,114735.41331617028,114633.27762378336,114525.67444874771,114343.4443409248,114295.07048110207,114407.51749038268
system_inv_solar-2025,188001.58486457332,188872.09877129243,188933.06292028364,188902.39421046712,188985.09151594987,189102.32249630656,189268.55889718112,189335.82797983484,189270.89606790125
system_inv_solar_rooftop-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zone_average_marginal_price,112.70699203110178,107.65138720170012,108.61491660547698,108.61455440921996,108.36193027948678,107.89522321980294,107.62901955157588,107.55362303747368,107.39424527388348
