,ref,res100,cfe80,cfe85,cfe90,cfe95,cfe98,cfe99,cfe100
ci_average cost,155.2269125181193,104.26291372331404,93.57298347439114,93.57234720819777,93.57225075600357,93.63798031601965,109.42112692620789,124.66147248029615,203.6306054545752
ci_average_revenue,0.0,30.858133465634097,29.553743719477506,29.553090328366753,29.552982859339856,29.617491152228105,33.271374753602906,33.31896818657478,34.89602687412254
ci_cap_battery_charger,0.0,0.0,3374.0704669916377,3373.4890967227147,3373.3448261492836,3409.189406320034,5107.0871623455205,4924.101005150507,6114.112371108228
ci_cap_battery_discharger,0.0,0.0,3443.6458885233633,3443.0525300396357,3442.905284517679,3479.489002118843,5212.398460848503,5025.639015826261,6240.189152750397
ci_cap_onwind,0.0,12681.53178618964,7690.2452070603285,7690.185405247982,7690.249677568539,7681.88760420579,9878.571095607926,11759.53212122289,11762.42290267702
ci_cap_solar,0.0,7078.1312798123845,11702.664587652973,11702.745611100452,11702.662777388608,11788.951135204083,13617.55308905988,11473.18643819305,33205.79138234626
ci_capital_cost_battery_inverter,0.0,0.0,80320984.09937818,80307144.3670481,80303709.95317088,81157003.32155472,121576081.70129237,117220029.16289605,145548685.8813173
ci_capital_cost_battery_storage,0.0,0.0,235483409.9510327,235486232.18819168,235483328.6025684,240226515.2869622,560454301.9993461,936890617.232668,1941765864.8623774
ci_capital_cost_grid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_capital_cost_hydrogen_electrolysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_capital_cost_hydrogen_fuel_cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_capital_cost_hydrogen_storage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_capital_cost_onwind,0.0,1387196841.1740482,841214140.2906407,841207598.7397791,841214629.3068709,840299925.7876081,1080588910.7232213,1286341909.4221718,1286658123.8171918
ci_capital_cost_solar,0.0,339686200.09905267,561621917.9420128,561625806.3337232,561621831.0657176,565762890.7918524,653519224.299055,550609044.9796071,1593577266.3784287
ci_clean_excess_total,0.0,4879319.320328364,4879317.680066601,4879318.26117324,4879318.066219136,4879318.236022551,4879318.522755094,4879318.764425029,4879318.8930292
