,ref,res100,cfe80,cfe85,cfe90,cfe95,cfe98,cfe99,cfe100
ci_average cost,115.97695736187106,99.24094874244025,86.86922584328116,86.86920027314031,90.8957194868363,98.95245580815892,108.1285853530344,113.09508010803995,124.5285613364205
ci_average_revenue,0.0,23.538156290911104,22.259275273971785,22.259277809988408,22.893280595067964,22.746577646941162,22.517989822134385,22.493095140968585,22.131518054007923
ci_cap_H2_Electrolysis,0.0,0.0,0.002170692141850096,0.0017058894046254579,20.519701258569977,272.36989130529685,508.84779952176416,613.877280763886,690.2571890317121
ci_cap_H2_Fuel_Cell,0.0,0.0,0.0007132577305002905,0.0005543737996087207,6.992337993286997,143.6806168183971,347.57566625651697,481.54632231669007,855.7635020509152
ci_cap_battery_charger,0.0,0.0,0.015376677782524453,0.011798855067839401,449.1989107232534,673.6056537429184,612.4647901137154,522.8106243397572,429.78308818370533
ci_cap_battery_discharger,0.0,0.0,0.01569375439634827,0.01204215476266427,458.4616703102007,687.4958192755619,625.0941931929864,533.5913030260965,438.64548149176494
ci_cap_onwind,0.0,5128.927955505716,3139.0101882526938,3139.006771840705,3316.1146996765965,3770.6260426760223,4410.074127628187,4719.811951468252,5027.489492345424
ci_cap_solar,0.0,2709.439833901981,2194.865786663419,2194.867375648342,3158.588243730015,4123.073549636984,4242.422908452338,4122.408276802035,3981.988553890732
ci_capital_cost_battery_inverter,0.0,0.0,488.83951958451587,375.09706092462767,14280469.606081104,21414577.896620393,19470850.465624228,16620657.469091458,13663221.75210333
ci_capital_cost_battery_storage,0.0,0.0,872.3170573198993,691.9006408687745,53579562.33769407,89264736.44443578,86860335.28356166,78782541.42231372,64764659.69819514
ci_capital_cost_grid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_capital_cost_hydrogen_electrolysis,0.0,0.0,183.3531070821715,144.09234577596467,1733249.4597552984,23006424.94789492,42981141.026623026,51852726.89073289,58304352.72451927
ci_capital_cost_hydrogen_fuel_cell,0.0,0.0,164.65768919356026,127.97885657544741,1614202.2256490695,33169101.90462075,80238886.41987441,111166414.72179775,197555574.53973487
ci_capital_cost_hydrogen_storage,0.0,0.0,184.14914519701802,188.95477883502244,487943.00259756495,12784938.44849871,39359111.51869649,53151126.39893992,83256288.24207494
ci_capital_cost_onwind,0.0,588703649.3707236,360298832.28376013,360298440.14446265,380627071.0696743,432796352.5697042,506192864.3671373,541744891.7741617,577060437.77425
ci_capital_cost_solar,0.0,149835269.43807593,121378708.03040141,121378795.90317169,174673714.6997844,228010907.82413405,234611070.3786228,227974117.4391891,220208738.5023427
ci_clean_excess_total,0.0,1951727.657533932,1951726.5935248297,1951726.693670653,1951727.7553138782,1951727.194220231,1951727.351726973,1951727.859121282,1951727.907117582
ci_clean_total,0.0,9758640.00001124,8589454.556709219,8589450.423910778,9493364.283616006,10649146.883060643,11328727.531790894,11524047.715580124,11708405.321279306
ci_clean_used_grid_total,5950621.765811315,998314.120329073,1700353.1641682726,1708276.7855024948,1241139.6111287444,573288.9561350901,186467.5414991578,88733.77113091381,1962.5935395936483
ci_clean_used_local_total,0.0,7806912.342477308,6637727.963184389,6637723.730240124,7541636.528302127,8697419.688840412,9377000.180063922,9572319.85645884,9756677.414161723
ci_clean_used_total,5950621.765811315,8805226.462806381,8338081.127352662,8346000.515742619,8782776.139430871,9270708.644975502,9563467.72156308,9661053.627589755,9758640.007701317
ci_cost_battery_inverter,0.0,0.0,488.83951958451587,375.09706092462767,14280469.606081104,21414577.896620393,19470850.465624228,16620657.469091458,13663221.75210333
ci_cost_battery_storage,0.0,0.0,872.3170573198993,691.9006408687745,53579562.33769407,89264736.44443578,86860335.28356166,78782541.42231372,64764659.69819514
ci_cost_grid,1131777375.1898494,229783310.46663964,365927547.3013998,365927967.43086386,259893354.73409963,125039547.66576783,45296634.228071064,22176284.43736944,221565.0674032844
ci_cost_hydrogen_electrolysis,0.0,0.0,183.3531070821715,144.09234577596467,1733249.4597552984,23006424.94789492,42981141.026623026,51852726.89073289,58304352.72451927
ci_cost_hydrogen_fuel_cell,0.0,0.0,164.65768919356026,127.97885657544741,1614202.2256490695,33169101.90462075,80238886.41987441,111166414.72179775,197555574.53973487
ci_cost_hydrogen_storage,0.0,0.0,184.14914519701802,188.95477883502244,487943.00259756495,12784938.44849871,39359111.51869649,53151126.39893992,83256288.24207494
ci_cost_onwind,0.0,588814278.4521874,360396711.8879937,360396319.6171641,380726403.2540271,432912383.10274804,506330011.240027,541891534.6247116,577217550.7281548
ci_cost_solar,0.0,149859103.11710015,121399349.57736516,121399437.48176692,174703419.3931162,228049682.9371456,234650967.98705778,228012886.5805662,220246187.0478607
ci_demand_total,9758640.0,9758640.0,9758640.0,9758640.0,9758640.0,9758640.0,9758640.0,9758640.0,9758640.0
ci_emission_rate_local,0.5969658335291369,0.14082425615784847,0.2172733169754536,0.21726226470899282,0.1574574724466323,0.07931815923531604,0.030520406338055882,0.015410001537979924,4.988260436683342e-05
ci_emission_rate_myopic,0.15853948015332764,0.03839389093582229,0.058793544082810165,0.0587908080187827,0.04214807106280732,0.020911961961132115,0.00797933220248478,0.003970663442645156,5.569241438310533e-06
ci_emission_rate_true,0.5498857377023125,0.1339526032722614,0.20568565714349704,0.20566473309667627,0.1467957098039109,0.07254742392830127,0.027668097956890365,0.013849931137774826,5.068859889305831e-05
ci_emissions,5366136.955371294,1307195.2323968208,2007212.281226816,2007008.0909865485,1432526.4855208374,707964.1930436778,270003.0074460285,135156.4919983349,494.6517887017545
ci_fraction_clean,0.0,1.0000000000011517,0.8801897146230642,0.8801892911215885,0.9728163231368312,1.0912531749363275,1.1608920435420196,1.1809071464445993,1.1997988778435629
ci_fraction_clean_excess,0.0,0.19999996490637342,0.19999985587385433,0.19999986613612686,0.19999997492620675,0.19999991742909165,0.19999993356932655,0.1999999855636935,0.19999999048203254
ci_fraction_clean_used,0.6097798223739491,0.9023005729083542,0.8544306509260166,0.8552421767523567,0.9000000142879409,0.9500000660927652,0.9800000534462876,0.9900000028272131,1.0000000007891794
ci_fraction_clean_used_grid,0.6097798223739491,0.10230053781357577,0.17424079217680666,0.17505275176689525,0.12718366607731654,0.058746808585529345,0.019107943473594458,0.009092841946307459,0.0002011134276491036
ci_fraction_clean_used_local,0.0,0.8000000350947784,0.6801898587492099,0.6801894249854615,0.7728163482106243,0.8912532575072358,0.9608921099726931,0.9809071608809057,0.9997988873615302
ci_generation_H2_Fuel_Cell,-0.0,-0.0,2.702830704357225,2.148367898703283,29328.408671819565,454886.3413929613,882480.917425811,1050186.3215968404,1248214.4954345538
ci_generation_battery_discharger,-0.0,-0.0,41.35834301127031,32.42510072150462,984760.8217364198,1458002.7066461728,1256827.9350369559,1064600.5142605992,788335.6792690661
ci_generation_onwind,0.0,7375272.097589677,6525306.9489036575,6525298.180095861,6622145.623521062,7735368.869592391,9143124.859311275,9776190.036661003,10474196.926983926
ci_generation_solar,0.0,2383367.902421561,2064154.6963752056,2064157.8595239078,2970469.3331796424,3877511.3011539932,3989760.8434983823,3876914.137710132,3744854.551800614
ci_marginal_cost_grid,1131777375.1898494,229783310.46663964,365927547.3013998,365927967.43086386,259893354.73409963,125039547.66576783,45296634.228071064,22176284.43736944,221565.0674032844
ci_marginal_cost_onwind,0.0,110629.08146384498,97879.6042335547,97879.47270143774,99332.18435281576,116030.53304388568,137146.8728896689,146642.8505499148,157112.95390475864
ci_marginal_cost_solar,0.0,23833.679024215628,20641.546963752073,20641.57859523909,29704.693331796447,38775.11301153996,39897.60843498385,38769.14137710135,37448.54551800617
ci_revenue_grid,0.0,229700393.50673673,217220254.059592,217220278.8076653,223407283.74625403,221975662.4885459,219744956.1978735,219502017.96646166,215973517.34256387
ci_total_cost,1131777375.1898494,968456692.0359272,847725502.0832772,847725252.5534779,887018604.0130202,965641393.347732,1055187938.1695356,1103654172.545523,1215229399.8000464
co2_price,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0
