,ref,res100,cfe80,cfe85,cfe90,cfe95,cfe98,cfe99,cfe100
ci_average cost,76.4993569499433,81.10678580888641,73.4056807100904,73.85524994662173,77.15173967136327,84.79674993720053,101.4855881237988,123.88209501136629,214.2277775765685
ci_average_revenue,0.0,13.570290872965002,8.062597108372826,8.289311045551138,10.234688679365107,15.132947756472806,21.531372994777406,21.874433740179672,21.87896412812656
ci_cap_battery_charger,0.0,0.0,0.18035669539551352,49.15738219143712,159.2748924365271,289.22860912345914,435.80198439888346,561.8445286984871,215.55546453288053
ci_cap_battery_discharger,0.0,0.0,0.1840757620928372,50.17103783995558,162.55923930749574,295.1926820720427,444.7884910725125,573.4301106541434,220.0003516373618
ci_cap_onwind,0.0,714.767305015147,437.7671931513871,436.3152701729769,432.6120009108123,420.3919603095668,643.3302029296688,751.7448982315974,1191.725915036186
ci_cap_solar,0.0,745.5755679842625,723.3562167040507,817.1335085270563,1043.5243437168206,1388.5089171451132,1221.2213275773051,1662.9861263192051,2011.1425064080806
ci_capital_cost_battery_inverter,0.0,0.0,4293.457236533566,1170209.4997695445,3791597.190390324,6885193.04553938,10374425.964668786,13374914.92765129,5131376.836571115
ci_capital_cost_battery_storage,0.0,0.0,12588.98685680934,3593822.853875959,12090311.46176022,23826656.09327856,47996065.538357824,59396582.77638778,180823786.87582183
ci_capital_cost_grid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_capital_cost_hydrogen_electrolysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_capital_cost_hydrogen_fuel_cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_capital_cost_hydrogen_storage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_capital_cost_onwind,0.0,78186370.89024855,47886113.26673944,47727291.524757765,47322201.38981948,45985485.76217528,70372068.64140494,82231245.07176816,130359522.2371923
ci_capital_cost_solar,0.0,35780875.143923596,34714547.50649084,39215008.243322656,50079718.08025299,66635853.33799796,58607564.0371071,79808273.643914,96516626.89669038
ci_clean_excess_total,0.0,385433.52576089575,385391.6320278876,385399.6345600969,385433.510161969,385411.85286642506,385435.5825553325,385438.9358730422,385438.23699936026
ci_clean_total,0.0,1927200.0000251757,1761388.5830275402,1837354.106238803,1972657.0764273028,2100517.570096407,2232946.1167246243,2276914.6190516483,2312629.880427538
ci_clean_used_grid_total,1379347.9015042866,113626.0522263362,214319.70621565066,186208.6562788763,147263.04853913048,115763.09588229313,41149.81329217952,16453.30671730846,10.053075122046579
ci_clean_used_local_total,0.0,1541766.4742642802,1375996.9509996525,1451954.471678706,1587223.566265334,1715105.7172299821,1847510.5341692911,1891475.683178606,1927191.6434281776
ci_clean_used_total,1379347.9015042866,1655392.5264906164,1590316.6572153033,1638163.1279575822,1734486.6148044644,1830868.8131122752,1888660.3474614706,1907928.9898959144,1927201.6965032995
ci_cost_battery_inverter,0.0,0.0,4293.457236533566,1170209.4997695445,3791597.190390324,6885193.04553938,10374425.964668786,13374914.92765129,5131376.836571115
ci_cost_battery_storage,0.0,0.0,12588.98685680934,3593822.853875959,12090311.46176022,23826656.09327856,47996065.538357824,59396582.77638778,180823786.87582183
ci_cost_grid,147429560.71393073,42315993.846836925,58826619.9255939,50603465.56124762,35377822.82166284,20061243.26627238,8204329.829367813,3907159.199153412,154.2886622159559
ci_cost_hydrogen_electrolysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_cost_hydrogen_fuel_cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_cost_hydrogen_storage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_cost_onwind,0.0,78205828.07987827,47903065.118576035,47744159.689358406,47338160.662206486,45999300.08036179,70389843.2791812,82244246.37455407,130374291.95092206
ci_cost_solar,0.0,35787175.6841707,34720860.37622294,39222180.092877865,50088940.558631435,66647903.99352073,58618360.820609435,79822670.22815856,96530162.99358566
ci_demand_total,1927200.0,1927200.0,1927200.0,1927200.0,1927200.0,1927200.0,1927200.0,1927200.0,1927200.0
ci_emission_rate_local,0.10303368849210848,0.050839991091930374,0.06351577811336497,0.054509594455214985,0.03610788743948315,0.01795198762610803,0.007814061503617213,0.004086788592562697,2.7933733560983824e-12
ci_emission_rate_myopic,0.09134981994491764,0.02445555868251756,0.034152136114505204,0.029779034406108327,0.021345664714934383,0.013235919955490805,0.004562258159904282,0.002004298338740431,3.1289641705141853e-07
ci_emission_rate_true,0.10742051086542274,0.050548964212787095,0.06389870852407005,0.055248501682335166,0.037042371739557926,0.01886293460948905,0.007716364095878844,0.0038986948716890684,2.0453033948072076e-10
ci_emissions,207020.80853984272,97417.9638308833,123145.59106758784,106474.91244219634,71388.05881647604,36352.647579407305,14870.976885577704,7513.564756719172,0.00039417087024724504
ci_fraction_clean,0.0,1.0000000000130633,0.913962527515328,0.9533800883347877,1.023587108980543,1.0899323215527226,1.158647839728427,1.1814625462077877,1.1999947490802916
ci_fraction_clean_excess,0.0,0.1999966405982232,0.19997490246361957,0.19997905487759282,0.19999663250413502,0.1999853948040811,0.19999770784315718,0.19999944783781767,0.1999990852009964
ci_fraction_clean_used,0.7157263913990695,0.8589624981790247,0.8251954427227601,0.8500223785583138,0.9000034323393858,0.9500149507639453,0.9800022558434364,0.9900005136446215,1.0000008802943647
ci_fraction_clean_used_grid,0.7157263913990695,0.05895913876418442,0.1112078176710516,0.09662134510111887,0.07641295586297762,0.06006802401530362,0.02135212395816704,0.008537415274651546,5.216415069555095e-06
ci_fraction_clean_used_local,0.0,0.8000033594148402,0.7139876250517084,0.7534010334571948,0.8235904764764083,0.8899469267486416,0.9586501318852694,0.9814630983699699,0.9999956638792952
ci_generation_battery_discharger,-0.0,-0.0,524.3043012181533,105004.01946676217,325014.94646072725,612062.2775508468,760996.0439877608,707937.6456423359,615059.0006920076
ci_generation_onwind,0.0,1297145.9753147787,1130123.4557730402,1124544.3067093166,1063951.49246686,920954.5457677622,1184975.8517500497,866753.5190600569,984647.5819835383
ci_generation_solar,0.0,630054.024710397,631286.9732093415,717184.955521255,922247.8378447874,1205065.5522768055,1079678.3502335253,1439658.424456539,1353609.689528345
ci_marginal_cost_grid,147429560.71393073,42315993.846836925,58826619.9255939,50603465.56124762,35377822.82166284,20061243.26627238,8204329.829367813,3907159.199153412,154.2886622159559
ci_marginal_cost_onwind,0.0,19457.189629721695,16951.851836595615,16868.16460063976,15959.27238700291,13814.318186516442,17774.637776250758,13001.302785900862,14769.713729753084
ci_marginal_cost_solar,0.0,6300.540247103972,6312.869732093418,7171.849555212553,9222.478378447877,12050.65552276806,10796.783502335256,14396.584244565396,13536.096895283454
ci_revenue_grid,0.0,26152664.57037815,15538237.147256108,15975160.24698615,19724292.022872433,29164216.91627439,41495262.035535015,42156408.70407426,42165139.66772551
ci_total_cost,147429560.71393073,156308997.6108859,141467427.86448622,142333837.6971294,148686832.6946513,163420296.47897285,195583025.43218505,238745573.50590512,412859772.94556284
co2_price,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0
emissions,297061917.5541657,296614796.301011,296670369.00685686,296638769.0239645,296585272.9691199,296529248.2435056,296441028.07349664,296426131.6213763,296412974.3874338
emissions_zone,2.4780823847269016,2.2795774046653796,2.358762536963555,2.33507758971424,2.276717976110692,2.2229766122303976,2.130324241029112,2.1161045035733594,2.11434254238876
objective,164515504521.5337,164498914095.9937,164495636422.55136,164496216891.0773,164498342395.1915,164503544162.40128,164523872965.26974,164566700316.45792,164741102371.952
system_emission_rate,0.09246788941430649,0.09232871183499286,0.09234601021797256,0.09233617393957114,0.09231952196571928,0.09230208288037536,0.0922746221644693,0.09226998527429264,0.0922658897589094
system_emissions,99020639.18472211,98871598.76700401,98890123.00228572,98879589.67465514,98861757.65637353,98843082.74783513,98813676.02449892,98808710.54045868,98804324.79581144
