,ref,res100,cfe80,cfe85,cfe90,cfe95,cfe98,cfe99,cfe100
ci_average cost,155.22655302959922,104.26293446418815,93.57314613148797,93.57247046959749,93.57241448819171,93.67257318088056,98.48256177551971,102.9325741395852,114.48937119585977
ci_average_revenue,0.0,30.8581378276328,29.553853190319746,29.5531961793709,29.553151947463974,29.659875537557344,30.62290903135562,30.743453276028866,30.63697743037648
ci_cap_H2_Electrolysis,0.0,0.0,0.01921674473287211,0.017473500208584805,0.013475939057080853,0.02353492704603326,936.3514730383382,1414.8702340227687,1529.9658878733774
ci_cap_H2_Fuel_Cell,0.0,0.0,0.006113081205951561,0.005606418847779918,0.004291381130948807,0.007835519655012425,545.8923404167886,985.8497140703615,1962.16918654407
ci_cap_battery_charger,0.0,0.0,3374.110012319525,3373.5177918999557,3373.4236569777077,3407.8050824408583,3298.4818964579163,2797.0692238139136,2160.7338561037923
ci_cap_battery_discharger,0.0,0.0,3443.68624930039,3443.0818169291933,3442.98574088658,3478.076132624402,3366.4986348769708,2854.746522555628,2205.2895256806437
ci_cap_onwind,0.0,12681.531451209841,7690.418352318688,7690.310221157527,7690.35421807871,7714.1951169522445,9560.725192922888,10692.95286286314,10877.694266849121
ci_cap_solar,0.0,7078.130932029482,11702.402431312232,11702.559936571395,11702.509933966146,11783.04243677797,12634.652745564563,11961.098467580454,12837.040911098287
ci_capital_cost_battery_inverter,0.0,0.0,80321925.49040234,80307827.46625942,80305586.54993385,81124048.98424155,78521570.47380948,66585258.02845192,51437061.37644544
ci_capital_cost_battery_storage,0.0,0.0,235474068.30059588,235479850.54472965,235477889.06766832,243680635.2793183,251202628.2102771,222675414.33339238,236958665.6215408
ci_capital_cost_grid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_capital_cost_hydrogen_electrolysis,0.0,0.0,1279.1536146203125,1163.1153591610123,897.0195730279485,1566.5913982435136,62327797.342449896,94180174.59393166,101841462.89726493
ci_capital_cost_hydrogen_fuel_cell,0.0,0.0,1293.6212260076027,1186.4037428974825,908.1217037455917,1658.1154741827193,115519145.72811602,208620836.66307688,415224928.83952594
ci_capital_cost_hydrogen_storage,0.0,0.0,538.7219335039674,478.8090732276251,363.32276622874366,578.5909765805441,35308179.58050164,76338287.95719607,181212397.8666917
ci_capital_cost_onwind,0.0,1387196804.5315568,841233080.1600122,841221251.9985784,841226064.6971637,843833953.0946941,1045820647.7390162,1169671825.4761882,1189880164.371218
ci_capital_cost_solar,0.0,339686183.4086229,561609336.8118109,561616895.6378435,561614495.9656277,565479326.7780536,606348909.2032847,574024403.7365046,616061708.270921
ci_clean_excess_total,0.0,4879319.432243461,4879317.791718068,4879318.375918226,4879318.795923037,4879318.525935192,4879318.428573887,4879318.54720671,4879319.551711379
ci_clean_total,0.0,24396600.0000395,25633924.572480608,25633951.14317177,25633944.685887627,25720776.13461109,27980786.528590247,28663971.617423877,29275129.471864507
ci_clean_used_grid_total,18073392.662004262,3163035.5225451873,2274501.4019371723,2283766.974809364,2305392.1885386757,2335313.4036873775,807200.9742726362,367981.987485688,790.1540083252326
ci_clean_used_local_total,0.0,19517280.56779604,20754606.78076254,20754632.76725354,20754625.889964588,20841457.608675897,23101468.10001636,23784653.070217162,24395809.920153126
ci_clean_used_total,18073392.662004262,22680316.09034123,23029108.18269971,23038399.742062904,23060018.078503262,23176771.012363274,23908669.074288994,24152635.05770285,24396600.07416145
ci_cost_battery_inverter,0.0,0.0,80321925.49040234,80307827.46625942,80305586.54993385,81124048.98424155,78521570.47380948,66585258.02845192,51437061.37644544
ci_cost_battery_storage,0.0,0.0,235474068.30059588,235479850.54472965,235477889.06766832,243680635.2793183,251202628.2102771,222675414.33339238,236958665.6215408
ci_cost_grid,3787000123.64192,816443524.003484,563891995.3771256,563888385.7181597,563889469.8117201,550836460.7003541,207188213.95665756,98675613.72420332,86437.54728352123
ci_cost_hydrogen_electrolysis,0.0,0.0,1279.1536146203125,1163.1153591610123,897.0195730279485,1566.5913982435136,62327797.342449896,94180174.59393166,101841462.89726493
ci_cost_hydrogen_fuel_cell,0.0,0.0,1293.6212260076027,1186.4037428974825,908.1217037455917,1658.1154741827193,115519145.72811602,208620836.66307688,415224928.83952594
ci_cost_hydrogen_storage,0.0,0.0,538.7219335039674,478.8090732276251,363.32276622874366,578.5909765805441,35308179.58050164,76338287.95719607,181212397.8666917
ci_cost_onwind,0.0,1387468691.5476036,841457893.5984209,841446055.622315,841450866.9028937,844058947.395301,1046104942.3056626,1169992535.1539857,1190208541.2009737
ci_cost_solar,0.0,339748891.3979254,561717622.648141,561725185.3789431,561722786.5063587,565588403.2076068,606467189.01517,574136717.7995663,616181897.9671862
ci_demand_total,24396600.0,24396600.0,24396600.0,24396600.0,24396600.0,24396600.0,24396600.0,24396600.0,24396600.0
ci_emission_rate_local,0.14521958503402466,0.033140575233199986,0.02510270468837259,0.025153077206421702,0.025120390773688713,0.024861186811537254,0.012141107446546402,0.006247870893330407,2.94513539866667e-07
ci_emission_rate_myopic,0.09527430234260091,0.024407229580751068,0.01946562258585315,0.01945836268612643,0.019467039604267277,0.01864265296082165,0.006884837859862396,0.0032358717618280208,7.343782456934035e-08
ci_emission_rate_true,0.1802603934840743,0.04607687086561239,0.034118927840443486,0.034139924673894755,0.03412831192219882,0.03319614722388785,0.014172727816841705,0.007179374901286085,3.40353217297334e-07
ci_emissions,4397740.715673568,1124118.9877599992,832385.8349521637,832898.0862991407,832614.7746411157,809873.1253623024,345766.3714563603,175152.33771671617,8.303461301116139
ci_fraction_clean,0.0,1.0000000000016191,1.050717090597895,1.0507181797124094,1.0507179150327353,1.0542770769128111,1.1469133620500498,1.1749166530345982,1.199967596790721
ci_fraction_clean_excess,0.0,0.19999997672804656,0.19999990948402924,0.19999993342999542,0.19999995064570628,0.19999993957908854,0.19999993558831505,0.1999999404509936,0.19999998162495505
ci_fraction_clean_used,0.7408160424815041,0.929650692733464,0.9439474427870977,0.9443282974702583,0.945214418341214,0.9500000414960803,0.9800000440343734,0.9900000433545186,1.0000000030398273
ci_fraction_clean_used_grid,0.7408160424815041,0.12965066945989143,0.09323026167323202,0.09361005118784436,0.09449645395418524,0.09572290416235776,0.03308661757263866,0.015083330770914309,3.2387874061354145e-05
ci_fraction_clean_used_local,0.0,0.8000000232735726,0.8507171811138659,0.850718246282414,0.8507179643870288,0.8542771373337226,0.9469134264617348,0.9749167125836044,0.9999676151657659
ci_generation_H2_Fuel_Cell,-0.0,-0.0,24.840626984809674,22.53537464942621,17.17836210764213,30.650182763944272,1342044.9806056267,1952120.011635446,2311648.5695720115
ci_generation_battery_discharger,-0.0,-0.0,4372173.104459199,4365310.75860208,4365365.611875473,4474268.477926487,4680483.432271831,3808100.580618288,3559473.1914110137
ci_generation_onwind,0.0,18125801.069790896,14987562.560577128,14986908.249111798,14986813.715330683,14999620.040453266,18952971.109765634,21380645.18650035,21891788.65038285
ci_generation_solar,0.0,6270798.930248603,10828583.633020874,10828974.10996218,10829054.073102714,10907642.955311697,11827981.188518848,11231406.306167502,12018969.626516804
ci_marginal_cost_grid,3787000123.64192,816443524.003484,563891995.3771256,563888385.7181597,563889469.8117201,550836460.7003541,207188213.95665756,98675613.72420332,86437.54728352123
ci_marginal_cost_onwind,0.0,271887.016046863,224813.43840865654,224803.62373667659,224802.20572995988,224994.3006067986,284294.566646484,320709.6777975047,328376.8297557422
ci_marginal_cost_solar,0.0,62707.98930248608,108285.83633020883,108289.74109962188,108290.54073102723,109076.42955311705,118279.81188518857,112314.0630616751,120189.69626516812
ci_revenue_grid,0.0,752833645.3256264,721013534.7429547,720997505.9096401,720996426.8014996,723600119.5395715,747094862.4743705,750035732.1939658,747438083.5779228
ci_total_cost,3787000123.64192,2543661106.9490128,2282866616.9114594,2282850133.0585823,2282848767.302618,2285292298.8646708,2402639666.612644,2511204838.253804,2793151393.3169127
co2_price,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0
emissions,307735324.4794213,296300134.67871916,296176133.8398092,296176069.9084222,296176000.9898569,296149109.8958822,295174600.3013068,294863180.26710117,294572032.12342703
emissions_zone,19.695086431373376,12.212143918347936,12.287791831019788,12.301511848417269,12.283690422446789,12.22926834795418,11.513386088286765,11.154756427640944,10.9222107096342
objective,166759386957.75262,164818484570.94434,164569885742.2747,164569890198.35843,164569869134.5187,164570251920.1666,164670685949.40347,164779878151.65216,165062626318.3862
system_emission_rate,0.09646494309189316,0.09288038569590445,0.09284151549506219,0.09284149545466679,0.09284147385095423,0.09283304437392108,0.09252756754007956,0.09242994756119616,0.09233868215590577
system_emissions,102578441.49314028,98766711.55957304,98725377.94660312,98725356.63614088,98725333.66328573,98716369.96529403,98391533.43376908,98287726.75570041,98190677.37447588
