,ref,res100,cfe80,cfe85,cfe90,cfe95,cfe98,cfe99,cfe100
ci_average cost,115.9768575997285,99.24092111889055,86.86917799829672,86.86916980300674,90.90075732363485,104.68180644804119,134.66719640539824,157.33546633891973,245.97462028185777
ci_average_revenue,0.0,23.538153625267828,22.259277478346124,22.25928451780296,22.91405395077228,23.307556344849825,23.909398817101536,24.095861398967887,24.418667238759955
ci_cap_battery_charger,0.0,0.0,0.01750702509131013,0.0116419160644276,487.48357045958,1064.3517674294224,1036.8269429063087,997.9481187046507,1077.0443433974622
ci_cap_battery_discharger,0.0,0.0,0.017868030785296255,0.011881979579859073,497.5357834279585,1086.2993596926526,1058.2069562503914,1018.5264266282478,1099.2536644336803
ci_cap_onwind,0.0,5128.928264821201,3139.007162601695,3139.005358854252,3266.1157233966956,3616.513875855039,5731.774216575463,6616.776509932576,6496.456235029676
ci_cap_solar,0.0,2709.439384613996,2194.8643000126535,2194.860255698555,3201.9331025433416,5259.515228336499,5669.287246903872,5833.525667371877,10749.3956318167
ci_capital_cost_battery_inverter,0.0,0.0,556.5653293923082,370.1078175967167,15497576.11879168,33836776.31916339,32961735.417167064,31725739.839087836,34240285.635431826
ci_capital_cost_battery_storage,0.0,0.0,1000.5194055369582,681.3539387130381,57799616.03001759,161100469.9875312,267336100.89122704,400633080.4281916,1025868888.52753
ci_capital_cost_grid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_capital_cost_hydrogen_electrolysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_capital_cost_hydrogen_fuel_cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_capital_cost_hydrogen_storage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_capital_cost_onwind,0.0,588703684.8742745,360298484.99641275,360298277.9604178,374888136.91888726,415107198.85044575,657898966.0100002,759480443.5274439,745669958.0725664
ci_capital_cost_solar,0.0,149835244.591912,121378625.81683269,121378402.16141689,177070737.3307306,290857494.4129844,313518378.0546795,322600959.5074913,594454459.0496337
ci_clean_excess_total,0.0,1951727.6332141608,1951726.4209467727,1951726.6966217223,1951726.9823763422,1951727.3431403863,1951727.601002051,1951727.7954022386,1951727.6923388508
ci_clean_total,0.0,9758640.000015473,8589451.251951,8589445.420658074,9477621.893951438,10694349.188972475,11357690.32298101,11537391.588550363,11710367.682111107
ci_clean_used_grid_total,5950397.32712923,998338.3044698456,1700708.127475923,1710382.4057622561,1256882.0011321087,528086.7134730549,157504.66823257023,75389.7864370315,0.005395173073465523
ci_clean_used_local_total,0.0,7806912.366801312,6637724.831004227,6637718.724036354,7525894.911575097,8742621.845832089,9405962.721978959,9585663.793148125,9758639.989772255
ci_clean_used_total,5950397.32712923,8805250.671271158,8338432.9584801495,8348101.12979861,8782776.912707206,9270708.559305144,9563467.390211528,9661053.579585155,9758639.995167427
ci_cost_battery_inverter,0.0,0.0,556.5653293923082,370.1078175967167,15497576.11879168,33836776.31916339,32961735.417167064,31725739.839087836,34240285.635431826
ci_cost_battery_storage,0.0,0.0,1000.5194055369582,681.3539387130381,57799616.03001759,161100469.9875312,267336100.89122704,400633080.4281916,1025868888.52753
ci_cost_grid,1131776401.6470146,229783030.22685617,365927846.2546434,365928702.67537504,261683931.6390832,120512706.16794403,42305885.443606436,20789780.5470302,0.5787936154245743
ci_cost_hydrogen_electrolysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_cost_hydrogen_fuel_cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_cost_hydrogen_storage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_cost_onwind,0.0,588814313.9980963,360396364.4854453,360396157.40160674,374985793.3683099,415195740.47687805,657998376.3103347,759582145.4145033,745747461.2109516
ci_cost_solar,0.0,149859078.2426976,121399267.35647464,121399043.66767561,177100849.29251373,290906370.72459596,313566591.4672405,322649429.00482273,594521132.5146421
ci_demand_total,9758640.0,9758640.0,9758640.0,9758640.0,9758640.0,9758640.0,9758640.0,9758640.0,9758640.0
ci_emission_rate_local,0.5971150295144628,0.140802837011553,0.2172246091120972,0.21732079937817975,0.15886123186714526,0.08093101156056375,0.02999123922391986,0.01441728569501027,6.12878358243169e-11
ci_emission_rate_myopic,0.15853986750072946,0.03839183819511005,0.058795770146728925,0.05879292893377257,0.04235200997783571,0.020750479608468774,0.007707117520562679,0.003692878145978659,1.4429042534647153e-11
ci_emission_rate_true,0.5499576963353757,0.13393864668537717,0.20564900969890648,0.205700377202491,0.14771041450459757,0.07183739704967776,0.02639053424901237,0.012699297407500962,6.165953817745967e-11
ci_emissions,5366839.173766252,1307059.035089789,2006854.6520081367,2007355.928983317,1441452.759401146,701035.2963448674,257535.72314378206,123927.8716527352,0.0006017132356400848
ci_fraction_clean,0.0,1.0000000000015856,0.8801893759735987,0.8801887784217959,0.9712031485895,1.0958852041854679,1.1638599562009675,1.1822745370820487,1.1999999674248776
ci_fraction_clean_excess,0.0,0.19999996241424634,0.1999998381892121,0.19999986643853265,0.19999989572075025,0.19999993268943073,0.1999999591133653,0.19999997903419314,0.19999996847294815
ci_fraction_clean_used,0.6097568234025673,0.9023030536295179,0.8544667042210953,0.8554574335971621,0.9000000935281152,0.9500000573138413,0.9800000194916021,0.9899999979080236,0.9999999995047903
ci_fraction_clean_used_grid,0.6097568234025673,0.10230301604217858,0.17427716643670868,0.17526852161389866,0.1287968406593653,0.05411478581780401,0.016140022403999966,0.007725439860168168,5.528611644107707e-10
ci_fraction_clean_used_local,0.0,0.8000000375873393,0.6801895377843866,0.6801889119832634,0.7712032528687498,0.8958852714960372,0.9638599970876023,0.9822745580478555,0.9999999989519293
ci_generation_battery_discharger,-0.0,-0.0,47.54604848585707,30.82753727646673,1056104.673501053,2305375.6763094114,2184108.6638515596,2152420.416064648,2972520.8693806767
ci_generation_onwind,0.0,7375274.921457149,6525299.268836049,6525296.07926272,6510429.961512377,5902775.095487171,6627353.355633562,6780125.803965812,5166875.892347954
ci_generation_solar,0.0,2383365.0785583234,2064153.9641950177,2064150.6258726434,3011196.178314248,4887631.161161084,4821341.256102006,4846949.733143474,6667346.500842113
ci_marginal_cost_grid,1131776401.6470146,229783030.22685617,365927846.2546434,365928702.67537504,261683931.6390832,120512706.16794403,42305885.443606436,20789780.5470302,0.5787936154245743
ci_marginal_cost_onwind,0.0,110629.12382185705,97879.48903254057,97879.44118894065,97656.44942268549,88541.62643230741,99410.30033450328,101701.88705948701,77503.13838521918
ci_marginal_cost_solar,0.0,23833.65078558325,20641.539641950192,20641.506258726447,30111.961783142502,48876.31161161087,48213.41256102009,48469.49733143477,66673.46500842118
ci_revenue_grid,0.0,229700367.49368364,217220275.57128763,217220344.26681268,223610003.44616443,227450051.6491053,233323215.67251974,235142836.88242397,238292982.86285245
ci_total_cost,1131776401.6470146,968456422.4676502,847725035.1812983,847724955.2064137,887067766.448716,1021552063.6761127,1314168689.5295756,1535380175.2336357,2400377768.4673486
co2_price,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0
emissions,520754764.2815448,510916294.30986345,512248092.18062544,512248272.2286203,511193666.2311634,509957876.92355835,509252056.9367537,509019031.0079799,508723034.9037826
emissions_zone,83.80479025943322,79.25831050076079,79.30617957646861,79.3421647730573,78.82435105754885,78.82682131604622,78.5157730567539,78.38707759709618,78.22696668227678
objective,142462348641.94437,142070901665.91678,141962493551.93732,141962463476.35892,141995823810.85416,142126412357.0007,142412856974.67636,142632202843.33252,143494027654.83743
system_emission_rate,0.16249395224318308,0.1594240007432093,0.1598395689039878,0.15983962508534685,0.15951055061816904,0.1591249405335265,0.15890469966950627,0.15883198731670867,0.1587396260362769
system_emissions,173584921.42718196,170305431.436621,170749364.06020823,170749424.07620674,170397888.7437209,169985958.9745192,169750685.6455845,169673010.3359935,169574344.96792692
system_grid_cfe_wavg,0.588710473111382,0.6178096680341896,0.6191126639263568,0.6214825857202438,0.6221695586902053,0.6212204345585747,0.6197365753346726,0.6183687205127091,0.6174467324606604
