,ref,res100,cfe80,cfe85,cfe90,cfe95,cfe98,cfe99,cfe100
ci_average cost,108.56798707229572,74.37794241550857,69.30688870042228,69.30673442339747,69.30678678867882,74.02696312013515,78.26162687838467,80.56739914217422,86.79990198878815
ci_average_revenue,0.0,23.002429372715383,21.516727121903518,21.516678518765772,21.516814313377647,22.07132435730458,21.365464091036948,20.996918859127856,20.58689587610421
ci_cap_H2_Electrolysis,0.0,0.0,0.0051697188927857735,0.004618355608888775,0.004220688191378181,0.04785036617647122,0.025636822564585948,0.043932192986089795,4.475861489389865
ci_cap_H2_Fuel_Cell,0.0,0.0,0.001719991894043295,0.0015252324633760123,0.001409850543907971,0.019876949447571356,0.013176145050452516,0.02509067634473929,10.044874016425581
ci_cap_adv_geothermal,0.0,0.0,0.0004399165088340334,0.00034729940476039704,0.00035142739170090654,0.0002904246354388317,0.0005674754071213213,0.0010149395245577695,0.00051715756996033
ci_cap_allam_ccs,0.0,0.0,0.0007515068248248471,0.0006025144726507975,0.0005966946883576376,57.28945023316068,113.47424397807681,140.6551771549758,188.91096881328951
ci_cap_battery_charger,0.0,0.0,0.010761339536492802,0.008540941867338229,0.008799548795404554,10.847550121550213,35.02271233071944,37.7413727497969,24.48244599649134
ci_cap_battery_discharger,0.0,0.0,0.010983245018853722,0.008717061375366125,0.008981000938363244,11.071233319538162,35.744902337547245,38.519623217278806,24.98728918723014
ci_cap_onwind,0.0,703.8511589218031,526.0923406975121,526.0884401948189,526.0912665705096,566.1680592753913,507.5733127577917,480.8440977591728,465.9130824084348
ci_cap_solar,0.0,359.8420870879849,237.62942711881453,237.62690240685097,237.62678491468066,252.85893906125608,271.7412384507409,256.13219766215775,204.05263145934464
ci_capital_cost_adv_geothermal,0.0,0.0,354.5128929209872,279.87609971190085,283.2026959246658,234.04276861041055,457.3080214091089,817.9032606538775,416.7586861164886
ci_capital_cost_allam_ccs,0.0,0.0,191.9487261648818,153.89332698100372,152.40684655963594,14632783.93713132,28983418.200082727,35925930.66561428,48251351.31771558
ci_capital_cost_battery_inverter,0.0,0.0,342.1134346122293,271.52483639697147,279.7462017832477,344854.15283359046,1113406.0368848315,1199834.8918020918,778320.7340652128
ci_capital_cost_battery_storage,0.0,0.0,578.4304333687589,459.82848174218344,462.06950185426984,1089735.4156253727,3664999.5595363677,4572599.860754497,5388226.755013096
ci_capital_cost_grid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_capital_cost_hydrogen_electrolysis,0.0,0.0,436.6736320912771,390.1013110861525,356.51130761206895,4041.8045213900846,2165.480301101017,3710.8459231200445,378065.1779803334
ci_capital_cost_hydrogen_fuel_cell,0.0,0.0,397.0652943448309,352.1044948595807,325.4682322269987,4588.653475874217,3041.7526564554973,5792.257988329808,2318889.334189136
ci_capital_cost_hydrogen_storage,0.0,0.0,204.45097975915897,218.02217558580142,188.7119248437876,1232.9599076818988,762.1800849613851,1230.7932848029711,123974.98055459748
ci_capital_cost_onwind,0.0,80788763.16175948,60385422.3653398,60384974.66161111,60385299.075932786,64985354.74548285,58259789.20661925,55191782.29542642,53477984.928404704
ci_capital_cost_solar,0.0,19899698.601662453,13141192.062377898,13141052.442781042,13141045.945323236,13983402.321765661,15027616.103977378,14164417.44462236,11284355.028555099
ci_clean_excess_total,0.0,392447.68455889425,392446.84564401617,392446.8929176675,392447.1496368551,392447.57189759274,392447.2428572357,392446.85148481216,392447.98337328853
ci_clean_total,0.0,1962240.0000033702,1808383.3958803522,1808377.0196952478,1808378.6914447863,2087643.063072902,2257408.898118975,2308601.111367182,2354687.9773027757
ci_clean_used_grid_total,1592170.008774743,249224.56196563315,364860.2027138773,364941.9989360542,364611.08199549915,168932.93823137006,58034.29484407656,26464.480506674983,0.01791514998899408
ci_clean_used_local_total,0.0,1569792.3154444762,1415936.5502363362,1415930.1267775802,1415931.5418079314,1695195.4911753093,1864961.6552617396,1916154.2598823698,1962239.9939294874
ci_clean_used_total,1592170.008774743,1819016.8774101094,1780796.7529502134,1780872.1257136343,1780542.6238034305,1864128.4294066792,1922995.9501058161,1942618.7403890449,1962240.0118446373
ci_cost_adv_geothermal,0.0,0.0,354.5128929209872,279.87609971190085,283.2026959246658,234.04276861041055,457.3080214091089,817.9032606538775,416.7586861164886
ci_cost_allam_ccs,0.0,0.0,437.52337239544147,352.0225300904691,341.6460905267926,34034181.874841206,64147900.27666464,77526075.10745479,96546161.73994884
ci_cost_battery_inverter,0.0,0.0,342.1134346122293,271.52483639697147,279.7462017832477,344854.15283359046,1113406.0368848315,1199834.8918020918,778320.7340652128
ci_cost_battery_storage,0.0,0.0,578.4304333687589,459.82848174218344,462.06950185426984,1089735.4156253727,3664999.5595363677,4572599.860754497,5388226.755013096
ci_cost_grid,213036446.95274153,45231179.088341966,62441394.21469402,62442106.83119875,62441978.53804484,30784432.49810957,11321719.191595,5400392.695335859,1.6244497062146053
ci_cost_hydrogen_electrolysis,0.0,0.0,436.6736320912771,390.1013110861525,356.51130761206895,4041.8045213900846,2165.480301101017,3710.8459231200445,378065.1779803334
ci_cost_hydrogen_fuel_cell,0.0,0.0,397.0652943448309,352.1044948595807,325.4682322269987,4588.653475874217,3041.7526564554973,5792.257988329808,2318889.334189136
ci_cost_hydrogen_storage,0.0,0.0,204.45097975915897,218.02217558580142,188.7119248437876,1232.9599076818988,762.1800849613851,1230.7932848029711,123974.98055459748
ci_cost_onwind,0.0,80813094.58269021,60409140.136851795,60408690.44864199,60409012.6071083,65009543.462560534,58283425.099361226,55215251.83050954,53501872.73249358
ci_cost_solar,0.0,19903100.05437533,13143464.161931273,13143325.795197224,13143320.807109201,13985823.248210168,15030217.840735512,14166867.10642624,11286309.841098987
ci_demand_total,1962239.9999999998,1962239.9999999998,1962239.9999999998,1962239.9999999998,1962239.9999999998,1962239.9999999998,1962239.9999999998,1962239.9999999998,1962239.9999999998
ci_emission_rate_local,0.3230524627981758,0.09960856697112,0.12940427869164012,0.12953328684190904,0.1294409668743669,0.06771553695813969,0.025837776410135658,0.012677792696667294,2.7254378730814573e-10
ci_emission_rate_myopic,0.15566305526126561,0.03999455474944834,0.05318149860658216,0.05318623858095274,0.053188168281206656,0.02720557166643126,0.010432081145887272,0.0051231057397965645,4.271626558765112e-10
ci_emission_rate_true,0.22830412735246142,0.07392327605923522,0.09589692856757137,0.09597665709860655,0.0959026972256444,0.050703030307825435,0.01968475458306473,0.00975431903129996,2.7105494827630495e-10
ci_emissions,447987.4908560938,145055.2092144737,188172.7891124312,188329.23562516968,188184.10860404844,99491.51419122737,38626.21283307293,19140.31497597803,0.0005318748617056965
ci_fraction_clean,0.0,1.0000000000017177,0.9215913424863179,0.9215880930443003,0.9215889450040701,1.0639081167812816,1.150424462919406,1.1765131234544104,1.199999988433003
ci_fraction_clean_excess,0.0,0.19999983924438106,0.19999941171519092,0.19999943580686744,0.19999956663652518,0.19999978182974193,0.19999961414365,0.19999941469178703,0.19999999152666778
ci_fraction_clean_used,0.811404317909503,0.9270103949619362,0.9075325918084504,0.9075710034010287,0.9074030820916048,0.9500002188349435,0.980000382270169,0.9900005811669547,1.000000006036284
ci_fraction_clean_used_grid,0.811404317909503,0.12701023420459942,0.18594066103732335,0.1859823461635958,0.18581370372405984,0.0860918838834037,0.029575533494412796,0.013486872404331267,9.129948420679469e-09
ci_fraction_clean_used_local,0.0,0.8000001607573367,0.721591930771127,0.7215886572374329,0.721589378367545,0.8639083349515398,0.9504248487757562,0.9765137087626233,0.9999999969063355
ci_generation_H2_Fuel_Cell,-0.0,-0.0,7.8427271769311675,7.069581767403385,6.427155769750253,81.05256722702507,42.35707829679927,71.14102375646809,7333.991379888079
