,ref,res100,cfe80,cfe85,cfe90,cfe95,cfe98,cfe99,cfe100
ci_average cost,117.06636897430437,99.22200944562472,86.7621496252064,86.76216835017838,90.7177149147207,104.85672632451998,134.7320153753545,157.44886442272053,245.97464656498613
ci_average_revenue,0.0,23.411361239916204,22.71734896358416,22.717349397240678,22.940140517724693,23.240770415060833,23.729196754852396,23.88392306522808,24.20153337218198
ci_cap_battery_charger,0.0,0.0,0.012710615491114036,0.013841722953129423,1348.8923284169814,2618.7347140518964,2561.79547438305,2530.272741326496,2692.609193510081
ci_cap_battery_discharger,0.0,0.0,0.012972716250233761,0.01412714784825558,1376.7073231743968,2672.734644815754,2614.621282780344,2582.4485314560334,2748.1324617676337
ci_cap_onwind,0.0,12829.3659994144,7825.107944221389,7825.097730579391,7717.44705192261,9178.54032288339,14293.57708453008,16497.09849906044,16241.144525540565
ci_cap_solar,0.0,6759.124029597268,5296.080036678532,5296.1091632263515,8218.420311841863,13166.884727280449,14168.250474588618,14738.343552404924,26873.47799148463
ci_capital_cost_battery_inverter,0.0,0.0,404.0828102258382,440.04181490488963,42882597.08114538,83252119.71283549,81441965.9878963,80439827.6911005,85600661.1571348
ci_capital_cost_battery_storage,0.0,0.0,736.3714316575883,826.3159127961993,168910910.330376,394621669.095943,675568817.3536367,1000227961.6484348,2564672398.021002
ci_capital_cost_grid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_capital_cost_hydrogen_electrolysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_capital_cost_hydrogen_fuel_cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_capital_cost_hydrogen_storage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci_capital_cost_onwind,0.0,1472567883.2864861,898173973.8687265,898172801.5363464,885816545.4274158,1053522340.5073172,1640631544.2960656,1893554008.6890473,1864175347.185265
ci_capital_cost_solar,0.0,373787658.0494382,292879572.12858,292881182.86157566,454488491.07927084,728144502.8181146,783521228.5444434,815048058.869504,1486135534.441239
ci_clean_excess_total,0.0,4879319.706027364,4879318.919891242,4879318.578718569,4879319.339836884,4879319.280051624,4879319.312054671,4879319.378339585,4879319.242727738
ci_clean_total,0.0,24396600.000015765,21386687.084783465,21386691.035172142,23640554.55229441,26761522.034882583,28396431.513395593,28846206.75583657,29275919.215847023
ci_clean_used_grid_total,12993880.525173832,2461334.0584431966,4245428.829393548,4296988.746198022,3195705.1878754077,1294567.4944458676,391555.9354991033,185746.66608243328,1.909479227962016e-06
ci_clean_used_local_total,0.0,19517280.2939884,16507368.164892225,16507372.456453577,18761235.21245753,21882202.75483096,23517112.20134092,23966887.377496988,24396599.973119285
ci_clean_used_total,12993880.525173832,21978614.352431595,20752796.994285773,20804361.202651598,21956940.40033294,23176770.249276828,23908668.136840023,24152634.043579422,24396599.973121196
ci_cost_battery_inverter,0.0,0.0,404.0828102258382,440.04181490488963,42882597.08114538,83252119.71283549,81441965.9878963,80439827.6911005,85600661.1571348
ci_cost_battery_storage,0.0,0.0,736.3714316575883,826.3159127961993,168910910.330376,394621669.095943,675568817.3536367,1000227961.6484348,2564672398.021002
ci_cost_grid,2856021377.318514,573987789.890347,925350876.233331,925350768.8171556,660787513.1605775,298262745.65625566,105470051.8066608,51571854.05923039,0.0002662976430636442
ci_cost_hydrogen_electrolysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
